"respondent_id","gender","age","household_income","education","location","more_grammar_correct","heard_oxford_comma","care_oxford_comma","write_following","data_singular_plural","care_data","care_proper_grammar"
3289469695,"Male","45-60",NA,NA,"Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3289460543,"Female","45-60",NA,"Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3289457474,"Male","30-44",NA,"Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not at all","Very important"
3289454687,"Female","> 60","$100,000 - $149,999","Graduate degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3289449189,"Female","> 60","$25,000 - $49,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289446824,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289443422,"Male","> 60","$100,000 - $149,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289442552,"Male","18-29","$150,000+","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3289440940,"Male","30-44","$0 - $24,999","Graduate degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Somewhat important"
3289440244,"Female","30-44","$100,000 - $149,999","Graduate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289435171,"Male","45-60","$50,000 - $99,999","Bachelor degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289432024,"Male","45-60","$150,000+","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Somewhat important"
3289430258,"Female","45-60","$25,000 - $49,999","High school degree","West North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3289426582,"Female","45-60","$50,000 - $99,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Neither important nor unimportant (neutral)"
3289416801,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much",NA
3289412375,"Female","30-44","$100,000 - $149,999","Bachelor degree","New England","It's important for a person to be honest, kind and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3289397349,"Female","18-29","$0 - $24,999","Some college or Associate degree","New England","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3289389868,"Male","18-29","$25,000 - $49,999","Bachelor degree","East South Central","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289384147,"Female","45-60","$50,000 - $99,999","Graduate degree","Mountain","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289381173,"Male","30-44",NA,"Graduate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289374978,"Female","45-60","$50,000 - $99,999","Some college or Associate degree","New England","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289374826,"Male","> 60",NA,"Graduate degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289373418,"Male","> 60",NA,"Graduate degree","New England","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Neither important nor unimportant (neutral)"
3289366460,"Male","18-29","$50,000 - $99,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3289359989,"Female","45-60","$100,000 - $149,999","Graduate degree","South Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289354964,"Female","> 60",NA,"Graduate degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289349891,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289341538,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289320156,"Male","45-60","$150,000+","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Very important"
3289304397,"Male","30-44","$100,000 - $149,999","Graduate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Very important"
3289292865,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3289289677,"Female","45-60","$0 - $24,999","Some college or Associate degree","New England","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3289287785,"Male","45-60","$150,000+","High school degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Somewhat important"
3289281623,"Female","18-29","$25,000 - $49,999","Less than high school degree","New England","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
3289277242,"Female","18-29","$50,000 - $99,999","Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3289271773,"Male","> 60","$150,000+","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289266335,"Female","45-60","$25,000 - $49,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289265461,"Male","45-60","$150,000+","Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Somewhat important"
3289256877,"Female","30-44","$0 - $24,999","Some college or Associate degree","West North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3289255470,"Female","30-44","$150,000+","Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289254331,"Female","30-44","$50,000 - $99,999","Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289237679,"Female","45-60","$100,000 - $149,999","Graduate degree","New England","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289233020,"Female","30-44","$100,000 - $149,999","High school degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Neither important nor unimportant (neutral)"
3289232894,"Female","45-60","$25,000 - $49,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289227444,"Male","45-60",NA,"Bachelor degree","South Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat unimportant"
3289227293,"Male","> 60","$150,000+","Graduate degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289224931,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289224480,"Female","30-44","$100,000 - $149,999","Graduate degree","New England","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"A lot","Very important"
3289217806,"Female","> 60","$100,000 - $149,999","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289206651,"Female","30-44","$150,000+","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289205922,"Female","18-29","$50,000 - $99,999","Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3289205613,"Female","45-60","$50,000 - $99,999","Bachelor degree","West North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Neither important nor unimportant (neutral)"
3289192837,"Female","18-29","$100,000 - $149,999","Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289190095,"Male","> 60",NA,"Graduate degree",NA,"It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3289176029,"Female","30-44","$50,000 - $99,999","High school degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289175000,"Female","30-44","$50,000 - $99,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289172112,"Female","18-29","$100,000 - $149,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3289154026,"Female","> 60",NA,"Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Very important"
3289152894,"Female","30-44","$100,000 - $149,999","Bachelor degree","East South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Neither important nor unimportant (neutral)"
3289152166,"Male","> 60","$0 - $24,999","Some college or Associate degree","New England","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3289125918,"Male","45-60","$25,000 - $49,999","High school degree","South Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3289099201,"Female","> 60","$100,000 - $149,999","Graduate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289091231,"Male","> 60",NA,"Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3289071276,"Female","18-29","$0 - $24,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3289035215,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3289031369,"Female","> 60","$150,000+","Graduate degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3289030788,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",NA,NA,NA,NA,NA,NA
3288967686,"Female","> 60",NA,"Graduate degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3288956524,"Male","> 60",NA,"Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3288896671,"Female","45-60","$150,000+","Bachelor degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Very important"
3288850392,"Male","18-29",NA,"Some college or Associate degree","West South Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3288783651,"Male","45-60","$25,000 - $49,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3288772867,"Male","18-29",NA,"High school degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Neither important nor unimportant (neutral)"
3288772213,"Female","45-60","$150,000+","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"Not at all","Very important"
3288771638,"Male","18-29",NA,"Bachelor degree","West South Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288768936,"Female","30-44","$150,000+","Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Very important"
3288757459,"Female","18-29",NA,"Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3288756250,"Female","30-44","$0 - $24,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Somewhat important"
3288756159,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",NA,NA,NA
3288751606,"Male","18-29","$25,000 - $49,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Neither important nor unimportant (neutral)"
3288746112,"Female","> 60","$0 - $24,999","Graduate degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288740164,"Male","30-44","$100,000 - $149,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288736962,"Female","18-29",NA,"Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288733507,"Female","30-44","$0 - $24,999","High school degree","West South Central","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Neither important nor unimportant (neutral)"
3288731567,"Male","45-60","$0 - $24,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3288730278,"Female","30-44",NA,"Bachelor degree","South Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288727828,"Female","18-29",NA,"Some college or Associate degree","West North Central","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3288726120,"Male","45-60","$50,000 - $99,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3288722755,"Male","45-60","$100,000 - $149,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"Not at all","Somewhat important"
3288718198,"Male","18-29","$0 - $24,999","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3288715835,"Female","18-29","$0 - $24,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Somewhat important"
3288707902,"Female","30-44","$100,000 - $149,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Not much","Somewhat important"
3288706987,"Female","45-60","$50,000 - $99,999","Bachelor degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288701351,"Male","> 60",NA,"Some college or Associate degree","Mountain","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3288699992,"Female","18-29","$0 - $24,999","Some college or Associate degree","East South Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288697673,"Male","45-60","$100,000 - $149,999","Bachelor degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3288696930,"Male","45-60","$50,000 - $99,999","Bachelor degree","Mountain","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288696774,"Female","> 60","$25,000 - $49,999","Graduate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"A lot","Very important"
3288694456,"Female","> 60","$25,000 - $49,999","Some college or Associate degree","South Atlantic","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3288691486,"Female","30-44",NA,"Bachelor degree","West North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Somewhat important"
3288690403,"Female","45-60",NA,"Graduate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Somewhat important"
3288689358,"Female","18-29","$25,000 - $49,999","Bachelor degree","West North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288689231,"Male","18-29","$100,000 - $149,999","Bachelor degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288687155,"Female","30-44","$50,000 - $99,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288680975,NA,NA,NA,NA,NA,"It's important for a person to be honest, kind and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3288678413,"Female","> 60","$50,000 - $99,999","Graduate degree","Pacific","It's important for a person to be honest, kind and loyal.",TRUE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3288677472,"Female","18-29","$100,000 - $149,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3288671070,"Female","30-44","$25,000 - $49,999","Some college or Associate degree","East North Central","It's important for a person to be honest, kind and loyal.",FALSE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288670219,"Female","18-29",NA,"Graduate degree","West South Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288668394,"Female","18-29","$0 - $24,999","Bachelor degree","New England","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288667556,"Female","30-44","$0 - $24,999","Some college or Associate degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Very important"
3288667349,"Female","18-29","$150,000+","Bachelor degree","West North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288664069,"Male","45-60","$100,000 - $149,999","Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"A lot","Somewhat important"
3288660326,"Female","18-29","$50,000 - $99,999","Bachelor degree","East North Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Somewhat important"
3288657832,"Female","18-29","$25,000 - $49,999","Bachelor degree","South Atlantic","It's important for a person to be honest, kind and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3288656939,"Male","18-29","$0 - $24,999","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288652535,"Female","18-29","$0 - $24,999","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288652031,"Male","> 60","$100,000 - $149,999","Some college or Associate degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288648676,"Female","30-44","$25,000 - $49,999","Bachelor degree","New England","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3288648159,"Male","> 60","$100,000 - $149,999","Graduate degree","East South Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288646317,"Female","45-60","$25,000 - $49,999","Graduate degree","New England","It's important for a person to be honest, kind and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288644636,"Female","30-44","$25,000 - $49,999","Bachelor degree","West North Central","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Somewhat important"
3288643235,"Male","18-29","$25,000 - $49,999","High school degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data are inconclusive.",TRUE,"Some","Very important"
3288640131,"Male","30-44","$25,000 - $49,999","Graduate degree","New England","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Somewhat important"
3288637151,"Female","30-44","$50,000 - $99,999","Bachelor degree","Pacific","It's important for a person to be honest, kind and loyal.",FALSE,"Not at all","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not at all","Somewhat important"
3288636415,"Female","18-29",NA,"High school degree","West North Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data are inconclusive.",FALSE,"Not much","Somewhat important"
3288635648,"Female","18-29","$50,000 - $99,999","Bachelor degree","Middle Atlantic","It's important for a person to be honest, kind, and loyal.",TRUE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not much","Very important"
3288631845,"Female","30-44",NA,"Some college or Associate degree","East North Central","It's important for a person to be honest, kind and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Not at all","Very important"
3288629920,"Female","45-60",NA,"Some college or Associate degree","Pacific","It's important for a person to be honest, kind, and loyal.",TRUE,"A lot","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Not much","Very important"
3288629792,"Female","18-29","$25,000 - $49,999","Some college or Associate degree","Mountain","It's important for a person to be honest, kind, and loyal.",TRUE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"A lot","Very important"
3288629736,"Female","45-60","$100,000 - $149,999","Bachelor degree","West South Central","It's important for a person to be honest, kind and loyal.",FALSE,"Not much","Some experts say it's important to drink milk, but the data is inconclusive.",TRUE,"Some","Somewhat important"
3288626964,"Female","18-29","$150,000+","High school degree","West South Central","It's important for a person to be honest, kind, and loyal.",FALSE,"Some","Some experts say it's important to drink milk, but the data is inconclusive.",FALSE,"Some","Very important"
