code,name,latitude,longitude,country,countryRegion,population,regionCode,region,date
5116497,Elmira,42.0898,-76.80773,US,NY,29200,264,America/New_York,5/14/11
5116508,Elmont,40.70094,-73.71291,US,NY,33198,13,America/New_York,5/14/11
5116937,Farmingville,40.83121,-73.02955,US,NY,15481,32,America/New_York,5/14/11
5117438,Floral Park,40.72371,-73.70485,US,NY,15863,29,America/New_York,5/14/11
5117891,Franklin Square,40.70732,-73.67596,US,NY,29320,21,America/New_York,5/14/11
5117949,Freeport,40.6576,-73.58318,US,NY,42860,10,America/New_York,5/14/11
5118226,Garden City,40.72677,-73.6343,US,NY,22371,30,America/New_York,5/14/11
5118626,Glen Cove,40.86232,-73.63374,US,NY,26964,9,America/New_York,5/14/11
5118743,Gloversville,43.05285,-74.34375,US,NY,15665,256,America/New_York,5/14/11
5119347,Greenburgh,41.03288,-73.84291,US,NY,86764,63,America/New_York,4/26/10
5120095,Harrison,40.96899,-73.71263,US,NY,27472,22,America/New_York,5/14/11
5120228,Hauppauge,40.82565,-73.20261,US,NY,20882,23,America/New_York,5/14/11
5120478,Hempstead,40.70621,-73.61874,US,NY,53891,21,America/New_York,5/14/11
5120656,Hicksville,40.76843,-73.52513,US,NY,41547,49,America/New_York,5/14/11
5120987,Holbrook,40.81232,-73.07844,US,NY,27195,39,America/New_York,5/14/11
5121163,Holtsville,40.81538,-73.04511,US,NY,19714,35,America/New_York,5/14/11
5121636,Huntington,40.86815,-73.42568,US,NY,18046,25,America/New_York,5/14/11
5121650,Huntington Station,40.85343,-73.41151,US,NY,33029,66,America/New_York,5/14/11
5122331,Irondequoit,43.2134,-77.57972,US,NY,51692,117,America/New_York,5/14/11
5122413,Islip,40.72982,-73.21039,US,NY,18689,7,America/New_York,5/14/11
5122432,Ithaca,42.44063,-76.49661,US,NY,30014,127,America/New_York,5/14/11
5122520,Jamaica,40.69149,-73.80569,US,NY,216866,12,America/New_York,5/22/12
5122534,Jamestown,42.097,-79.23533,US,NY,31146,420,America/New_York,5/14/11
5122794,Johnson City,42.11563,-75.95881,US,NY,15174,267,America/New_York,5/14/11
5123247,Kenmore,42.96589,-78.87004,US,NY,15423,187,America/New_York,5/14/11
5123456,Kings Park,40.88621,-73.25734,US,NY,17282,56,America/New_York,5/14/11
5123477,Kingston,41.92704,-73.99736,US,NY,23893,63,America/New_York,5/14/11
5123533,Kiryas Joel,41.34204,-74.16792,US,NY,20175,210,America/New_York,5/14/11
5123718,Lackawanna,42.82561,-78.82337,US,NY,18141,191,America/New_York,5/14/11
5123840,Lake Ronkonkoma,40.8351,-73.13122,US,NY,20155,26,America/New_York,5/14/11
5124276,Levittown,40.72593,-73.51429,US,NY,51881,29,America/New_York,5/14/11
5124497,Lindenhurst,40.68677,-73.37345,US,NY,27253,8,America/New_York,5/14/11
5125011,Lockport,43.17061,-78.69031,US,NY,21165,187,America/New_York,5/14/11
5125086,Long Beach,40.58844,-73.65791,US,NY,33275,2,America/New_York,5/14/11
5125125,Long Island City,40.74482,-73.94875,US,NY,25595,7,America/New_York,9/13/13
5125523,Lynbrook,40.65483,-73.6718,US,NY,19427,8,America/New_York,5/14/11
5125738,Mamaroneck,40.94871,-73.73263,US,NY,18929,5,America/New_York,5/14/11
5125771,Manhattan,40.78343,-73.96625,US,NY,1487536,38,America/New_York,9/11/12
5126183,Massapequa,40.68066,-73.47429,US,NY,21685,11,America/New_York,5/14/11
5126187,Massapequa Park,40.68038,-73.45512,US,NY,17008,10,America/New_York,5/14/11
5126208,Mastic,40.80204,-72.84094,US,NY,15481,10,America/New_York,5/14/11
5126518,Medford,40.8176,-73.00011,US,NY,24142,28,America/New_York,5/14/11
5126555,Melville,40.79343,-73.41512,US,NY,18985,44,America/New_York,5/14/11
5126630,Merrick,40.66288,-73.55152,US,NY,22097,8,America/New_York,5/14/11
5126842,Middletown,41.44593,-74.42293,US,NY,28086,171,America/New_York,5/14/11
5127134,Mineola,40.74927,-73.64068,US,NY,18799,36,America/New_York,5/14/11
5127315,Monsey,41.11121,-74.06848,US,NY,18412,167,America/New_York,5/14/11
5127835,Mount Vernon,40.9126,-73.83708,US,NY,67292,40,America/New_York,5/14/11
5128266,Nanuet,41.08871,-74.01347,US,NY,17882,100,America/New_York,5/14/11
5128481,New City,41.1476,-73.98931,US,NY,33559,53,America/New_York,5/14/11
5128549,New Rochelle,40.91149,-73.78235,US,NY,77062,37,America/New_York,5/14/11
5128581,New York City,40.71427,-74.00597,US,NY,8175133,57,America/New_York,8/19/12
5128654,Newburgh,41.50343,-74.01042,US,NY,28866,46,America/New_York,5/14/11
5128723,Niagara Falls,43.0945,-79.05671,US,NY,50193,187,America/New_York,5/14/11
5128884,North Amityville,40.6976,-73.42512,US,NY,17862,12,America/New_York,5/14/11
5128886,North Babylon,40.71649,-73.32179,US,NY,17509,11,America/New_York,5/14/11
5128898,North Bay Shore,40.73621,-73.26262,US,NY,18944,13,America/New_York,5/14/11
5128904,North Bellmore,40.69149,-73.53346,US,NY,19941,16,America/New_York,5/14/11
5129134,North Massapequa,40.70093,-73.46207,US,NY,17886,17,America/New_York,5/14/11
5129245,North Tonawanda,43.03867,-78.8642,US,NY,31568,177,America/New_York,5/31/13
5129248,North Valley Stream,40.6851,-73.7018,US,NY,16628,11,America/New_York,5/14/11
5129603,Oceanside,40.63871,-73.64013,US,NY,32109,6,America/New_York,5/14/11
5130045,Ossining,41.16287,-73.86152,US,NY,25060,57,America/New_York,5/14/11
5130081,Oswego,43.45535,-76.5105,US,NY,18142,95,America/New_York,5/14/11
5130780,Pearl River,41.05899,-74.02181,US,NY,15876,78,America/New_York,5/14/11
5130831,Peekskill,41.29009,-73.92042,US,NY,23583,49,America/New_York,5/14/11
5131638,Plainview,40.77649,-73.46735,US,NY,26217,48,America/New_York,5/14/11
5131692,Plattsburgh,44.69949,-73.45291,US,NY,19989,45,America/New_York,6/16/13
5132002,Port Chester,41.00176,-73.66568,US,NY,28967,18,America/New_York,5/14/11
5132029,Port Washington,40.82566,-73.69819,US,NY,15846,33,America/New_York,5/14/11
5132143,Poughkeepsie,41.70037,-73.92097,US,NY,32736,61,America/New_York,5/14/11
5134086,Rochester,43.15478,-77.61556,US,NY,210565,156,America/New_York,5/14/11
5134203,Rockville Centre,40.65871,-73.64124,US,NY,24023,14,America/New_York,5/14/11
5134295,Rome,43.21285,-75.45573,US,NY,33725,141,America/New_York,5/14/11
5134316,Ronkonkoma,40.81538,-73.11233,US,NY,19082,37,America/New_York,5/14/11
5134323,Roosevelt,40.67871,-73.58902,US,NY,16258,12,America/New_York,5/14/11
5134453,Rotterdam,42.78702,-73.97096,US,NY,20652,101,America/New_York,5/14/11
5134693,Rye,40.98065,-73.68374,US,NY,15720,16,America/New_York,5/14/11
5136334,Saratoga Springs,43.08313,-73.78457,US,NY,26586,96,America/New_York,5/14/11
5136421,Sayville,40.73593,-73.08206,US,NY,16853,9,America/New_York,5/14/11
5136433,Scarsdale,41.0051,-73.78458,US,NY,17166,76,America/New_York,5/14/11
5136454,Schenectady,42.81424,-73.93957,US,NY,66135,78,America/New_York,5/14/11
5137507,Seaford,40.66593,-73.48818,US,NY,15294,5,America/New_York,5/14/11
5137600,Selden,40.86649,-73.03566,US,NY,19851,31,America/New_York,5/14/11
5138022,Shirley,40.80149,-72.8676,US,NY,27854,18,America/New_York,5/14/11
5138539,Smithtown,40.85593,-73.20067,US,NY,26470,24,America/New_York,5/14/11
5139301,Spring Valley,41.11315,-74.04375,US,NY,31347,139,America/New_York,5/14/11
5139568,Staten Island,40.56233,-74.13986,US,NY,468730,23,America/New_York,7/10/12
5140402,Syosset,40.82621,-73.50207,US,NY,18829,66,America/New_York,5/14/11
5140405,Syracuse,43.04812,-76.14742,US,NY,145170,129,America/New_York,5/14/11
5141175,Tonawanda,43.02033,-78.88032,US,NY,15130,177,America/New_York,5/14/11
5141502,Troy,42.72841,-73.69179,US,NY,50129,17,America/New_York,5/14/11
5141927,Uniondale,40.70038,-73.59291,US,NY,24759,18,America/New_York,5/14/11
5142056,Utica,43.1009,-75.23266,US,NY,62235,143,America/New_York,5/14/11
5142109,Valley Stream,40.66427,-73.70846,US,NY,37511,7,America/New_York,5/14/11
5143198,Wantagh,40.68371,-73.51013,US,NY,18871,12,America/New_York,5/14/11
5143396,Watertown,43.97478,-75.91076,US,NY,27023,146,America/New_York,5/14/11
5143620,West Albany,42.68313,-73.77845,US,NY,93794,59,America/New_York,1/17/06
5143630,West Babylon,40.71816,-73.35429,US,NY,43213,14,America/New_York,5/14/11
5143832,West Hempstead,40.70482,-73.65013,US,NY,18862,21,America/New_York,5/14/11
5143866,West Islip,40.70621,-73.30623,US,NY,28335,9,America/New_York,5/14/11
5143992,West Seneca,42.85006,-78.79975,US,NY,44711,184,America/New_York,5/14/11
5144040,Westbury,40.75566,-73.58763,US,NY,15146,33,America/New_York,5/14/11
5144336,White Plains,41.03399,-73.76291,US,NY,56853,82,America/New_York,5/14/11
5145028,Woodmere,40.63205,-73.71263,US,NY,17121,13,America/New_York,5/14/11
5145215,Yonkers,40.93121,-73.89875,US,NY,195976,33,America/New_York,5/14/11
5145476,Akron,41.08144,-81.51901,US,OH,199110,295,America/New_York,5/14/11
5145607,Alliance,40.91534,-81.10593,US,OH,22322,354,America/New_York,5/14/11
5146055,Ashland,40.86867,-82.31822,US,OH,20362,325,America/New_York,5/14/11
5146089,Ashtabula,41.86505,-80.78981,US,OH,19124,210,America/New_York,5/14/11
5146233,Aurora,41.31755,-81.34539,US,OH,15548,342,America/New_York,5/14/11
5146256,Austintown,41.10172,-80.76452,US,OH,29677,345,America/New_York,5/14/11
5146277,Avon,41.45171,-82.03542,US,OH,21193,201,America/New_York,5/14/11
5146282,Avon Center,41.45976,-82.01959,US,OH,15724,209,America/New_York,9/5/10
5146286,Avon Lake,41.50532,-82.0282,US,OH,22581,188,America/New_York,5/14/11
5146491,Barberton,41.01283,-81.60512,US,OH,26550,292,America/New_York,5/14/11
5146675,Bay Village,41.48477,-81.92208,US,OH,15651,192,America/New_York,5/14/11
5147097,Berea,41.36616,-81.8543,US,OH,19093,238,America/New_York,5/14/11
5147784,Boardman,41.02423,-80.66285,US,OH,35376,336,America/New_York,5/14/11
5147968,Bowling Green,41.37477,-83.65132,US,OH,30028,213,America/New_York,5/14/11
5148273,Broadview Heights,41.31394,-81.68513,US,OH,19400,362,America/New_York,5/14/11
5148326,Brook Park,41.39838,-81.80458,US,OH,19212,241,America/New_York,5/14/11
5148480,Brunswick,41.23811,-81.8418,US,OH,34255,359,America/New_York,5/14/11
5149222,Canton,40.79895,-81.37845,US,OH,73007,329,America/New_York,5/14/11
5150529,Cleveland,41.4995,-81.69541,US,OH,396815,204,America/New_York,8/10/12
5151613,Cuyahoga Falls,41.13394,-81.48456,US,OH,49652,310,America/New_York,5/14/11
5151861,Defiance,41.28449,-84.35578,US,OH,16494,206,America/New_York,5/14/11
5151891,Delaware,40.29867,-83.06796,US,OH,34753,262,America/New_York,5/14/11
5152333,Dublin,40.09923,-83.11408,US,OH,41751,253,America/New_York,5/14/11
5152599,East Cleveland,41.53311,-81.57901,US,OH,17843,210,America/New_York,5/14/11
5152833,Eastlake,41.65394,-81.45039,US,OH,18577,192,America/New_York,5/14/11
5153207,Elyria,41.36838,-82.10765,US,OH,54533,222,America/New_York,5/14/11
5153420,Euclid,41.5931,-81.52679,US,OH,48920,189,America/New_York,5/14/11
5153680,Fairview Park,41.44144,-81.8643,US,OH,16826,227,America/New_York,5/14/11
5153924,Findlay,41.04422,-83.64993,US,OH,41202,238,America/New_York,5/14/11
5155207,Fremont,41.35033,-83.12186,US,OH,16734,192,America/New_York,5/14/11
5155393,Gahanna,40.01923,-82.87934,US,OH,33248,244,America/New_York,5/14/11
5155499,Garfield Heights,41.417,-81.60596,US,OH,28849,290,America/New_York,5/14/11
5156371,Green,40.94589,-81.48317,US,OH,25699,351,America/New_York,5/14/11
5157588,Hilliard,40.0334,-83.15825,US,OH,28435,284,America/New_York,5/14/11
5158164,Hudson,41.24006,-81.44067,US,OH,22262,327,America/New_York,5/14/11
5159537,Kent,41.15367,-81.35789,US,OH,28904,327,America/New_York,5/14/11
5160315,Lakewood,41.48199,-81.79819,US,OH,52131,216,America/New_York,5/14/11
5160783,Lima,40.74255,-84.10523,US,OH,38771,271,America/New_York,5/14/11
5161262,Lorain,41.45282,-82.18237,US,OH,64097,187,America/New_York,5/14/11
5161723,Mansfield,40.75839,-82.51545,US,OH,47821,382,America/New_York,5/14/11
5161803,Maple Heights,41.41533,-81.56596,US,OH,23138,277,America/New_York,5/14/11
5161902,Marion,40.58867,-83.12852,US,OH,36837,301,America/New_York,5/14/11
5162077,Marysville,40.23645,-83.36714,US,OH,22094,303,America/New_York,5/14/11
5162097,Massillon,40.79672,-81.52151,US,OH,32149,292,America/New_York,5/14/11
5162188,Mayfield Heights,41.51922,-81.4579,US,OH,19155,331,America/New_York,5/14/11
5162512,Medina,41.13839,-81.86375,US,OH,26678,332,America/New_York,5/14/11
5162645,Mentor,41.66616,-81.33955,US,OH,47159,211,America/New_York,5/14/11
5162851,Middleburg Heights,41.36144,-81.81291,US,OH,15946,259,America/New_York,5/14/11
5163799,Mount Vernon,40.3934,-82.48572,US,OH,16990,311,America/New_York,5/14/11
5164390,New Philadelphia,40.48979,-81.44567,US,OH,17288,277,America/New_York,5/20/13
5164466,Newark,40.05812,-82.40126,US,OH,47573,260,America/New_York,5/14/11
5164582,Niles,41.18284,-80.76536,US,OH,19266,271,America/New_York,5/14/11
5164706,North Canton,40.87589,-81.40234,US,OH,17488,352,America/New_York,5/14/11
5164862,North Olmsted,41.4156,-81.92347,US,OH,32718,231,America/New_York,5/14/11
5164903,North Ridgeville,41.38949,-82.01903,US,OH,29465,222,America/New_York,5/14/11
5164916,North Royalton,41.31366,-81.72457,US,OH,30444,364,America/New_York,5/14/11
5165101,Norwalk,41.24255,-82.61573,US,OH,17012,223,America/New_York,5/14/11
5165734,Oregon,41.64366,-83.48688,US,OH,20291,184,America/New_York,5/14/11
5166009,Painesville,41.72449,-81.24566,US,OH,19563,208,America/New_York,5/14/11
5166177,Parma,41.40477,-81.72291,US,OH,81601,264,America/New_York,12/2/11
5166184,Parma Heights,41.39005,-81.75958,US,OH,20718,262,America/New_York,5/14/11
5166516,Perrysburg,41.557,-83.62716,US,OH,20623,195,America/New_York,5/14/11
5166819,Piqua,40.14477,-84.24244,US,OH,20522,267,America/New_York,5/14/11
5168491,Rocky River,41.4756,-81.8393,US,OH,20213,210,America/New_York,5/14/11
5170691,Sandusky,41.44894,-82.70796,US,OH,25793,183,America/New_York,5/14/11
5171728,Shaker Heights,41.47394,-81.53707,US,OH,28448,320,America/New_York,5/14/11
5172078,Sidney,40.28422,-84.1555,US,OH,21229,293,America/New_York,5/14/11
5172387,Solon,41.38978,-81.44123,US,OH,23348,318,America/New_York,5/14/11
5172485,South Euclid,41.52311,-81.51846,US,OH,22295,291,America/New_York,5/14/11
5173048,Steubenville,40.36979,-80.63396,US,OH,18659,318,America/New_York,5/14/11
5173171,Stow,41.1595,-81.44039,US,OH,34837,331,America/New_York,5/14/11
5173210,Streetsboro,41.23922,-81.34594,US,OH,16028,343,America/New_York,5/14/11
5173237,Strongsville,41.3145,-81.83569,US,OH,44750,283,America/New_York,5/14/11
5173572,Sylvania,41.71894,-83.71299,US,OH,18965,207,America/New_York,5/14/11
5173623,Tallmadge,41.10145,-81.44178,US,OH,17537,343,America/New_York,1/17/06
5173930,Tiffin,41.1145,-83.17797,US,OH,17963,227,America/New_York,5/14/11
5174035,Toledo,41.66394,-83.55521,US,OH,287208,189,America/New_York,5/14/11
5174358,Troy,40.0395,-84.20328,US,OH,25058,257,America/New_York,5/14/11
5174550,Twinsburg,41.31256,-81.44011,US,OH,18795,304,America/New_York,5/14/11
5175496,Wadsworth,41.02561,-81.72985,US,OH,21567,357,America/New_York,5/14/11
5175865,Warren,41.23756,-80.81842,US,OH,41557,275,America/New_York,5/14/11
5176472,Westerville,40.12617,-82.92907,US,OH,36120,262,America/New_York,5/14/11
5176517,Westlake,41.45532,-81.91792,US,OH,32729,225,America/New_York,5/14/11
5176937,Willoughby,41.63977,-81.4065,US,OH,22268,202,America/New_York,5/14/11
5177358,Wooster,40.80506,-81.93514,US,OH,26119,302,America/New_York,5/14/11
5177568,Youngstown,41.09978,-80.64952,US,OH,66982,267,America/New_York,5/14/11
5178127,Allentown,40.60843,-75.49018,US,PA,118032,107,America/New_York,5/14/11
5178165,Allison Park,40.55951,-79.95867,US,PA,21552,276,America/New_York,5/14/11
5178195,Altoona,40.51868,-78.39474,US,PA,46320,359,America/New_York,5/14/11
5178800,Back Mountain,41.33591,-75.99631,US,PA,26973,392,America/New_York,1/17/06
5178940,Baldwin,40.33813,-79.97894,US,PA,19767,358,America/New_York,5/14/11
5180199,Bethel Park,40.32757,-80.0395,US,PA,32313,365,America/New_York,5/14/11
5180225,Bethlehem,40.62593,-75.37046,US,PA,74982,111,America/New_York,5/14/11
5183234,Carlisle,40.20148,-77.18887,US,PA,18682,147,America/New_York,5/14/11
5188140,Easton,40.68843,-75.22073,US,PA,26800,103,America/New_York,5/14/11
5188843,Erie,42.12922,-80.08506,US,PA,101786,201,America/New_York,5/14/11
5192726,Harrisburg,40.2737,-76.88442,US,PA,49528,105,America/New_York,5/14/11
5193011,Hazleton,40.95842,-75.97465,US,PA,25340,505,America/New_York,5/14/11
5193309,Hermitage,41.23339,-80.44868,US,PA,16220,327,America/New_York,5/14/11
5195561,Johnstown,40.32674,-78.92197,US,PA,20978,359,America/New_York,5/14/11
5196220,King of Prussia,40.08927,-75.39602,US,PA,19936,58,America/New_York,5/14/11
5197079,Lancaster,40.03788,-76.30551,US,PA,59322,116,America/New_York,5/14/11
5197159,Lansdale,40.2415,-75.28379,US,PA,16269,111,America/New_York,5/14/11
5197517,Lebanon,40.34093,-76.41135,US,PA,25477,147,America/New_York,5/14/11
5197796,Levittown,40.15511,-74.82877,US,PA,52983,13,America/New_York,5/14/11
5198034,Limerick,40.23093,-75.52212,US,PA,18074,90,America/New_York,7/28/11
5200499,McKeesport,40.34785,-79.86422,US,PA,19731,232,America/New_York,5/14/11
5201734,Monroeville,40.42118,-79.7881,US,PA,28386,367,America/New_York,5/14/11
5202215,Mount Lebanon,40.35535,-80.0495,US,PA,32730,323,America/New_York,1/17/06
5202534,Mountain Top,40.10677,-75.95272,US,PA,15431,285,America/New_York,1/17/06
5202765,Murrysville,40.4284,-79.69754,US,PA,20079,278,America/New_York,5/14/11
5203127,New Castle,41.00367,-80.34701,US,PA,23273,251,America/New_York,5/14/11
5203506,Norristown,40.1215,-75.3399,US,PA,34324,48,America/New_York,5/14/11
5205377,Penn Hills,40.50118,-79.83922,US,PA,44610,283,America/New_York,9/5/10
5205849,Phoenixville,40.13038,-75.51491,US,PA,16440,47,America/New_York,5/14/11
5206379,Pittsburgh,40.44062,-79.99589,US,PA,305704,239,America/New_York,5/14/11
5206606,Plum,40.50035,-79.74949,US,PA,27126,344,America/New_York,5/14/11
5207069,Pottstown,40.24537,-75.64963,US,PA,22377,51,America/New_York,5/14/11
5207490,Radnor,40.04622,-75.35991,US,PA,30878,133,America/New_York,1/15/06
5207728,Reading,40.33565,-75.92687,US,PA,88082,83,America/New_York,5/14/11
5211303,Scranton,41.40897,-75.66241,US,PA,76089,234,America/New_York,4/27/13
5213681,State College,40.7934,-77.86,US,PA,42034,351,America/New_York,5/14/11
5216895,Upper Saint Clair,40.3359,-80.08339,US,PA,19229,332,America/New_York,5/15/11
5218270,Wayne,40.044,-75.38769,US,PA,30892,123,America/New_York,5/30/12
5218802,West Mifflin,40.3634,-79.86644,US,PA,20313,333,America/New_York,5/14/11
5219287,Whitehall Township,40.66676,-75.49991,US,PA,24896,117,America/New_York,4/5/10
5219488,Wilkes-Barre,41.24591,-75.88131,US,PA,41498,172,America/New_York,5/14/11
5219501,Wilkinsburg,40.44174,-79.88199,US,PA,15930,288,America/New_York,5/14/11
5219585,Williamsport,41.24119,-77.00108,US,PA,29381,162,America/New_York,5/14/11
5219619,Willow Grove,40.144,-75.11573,US,PA,15726,87,America/New_York,5/14/11
5220798,Barrington,41.74066,-71.30866,US,RI,16669,-10,America/New_York,1/17/06
5221077,Bristol,41.67705,-71.26616,US,RI,22795,11,America/New_York,1/17/06
5221341,Central Falls,41.89066,-71.39228,US,RI,19376,4,America/New_York,5/14/11
5221637,Coventry,41.7001,-71.68284,US,RI,35525,112,America/New_York,1/29/10
5221659,Cranston,41.77982,-71.43728,US,RI,80387,-1,America/New_York,8/25/13
5221703,Cumberland,41.96677,-71.43284,US,RI,34843,93,America/New_York,1/29/10
5221931,East Providence,41.81371,-71.37005,US,RI,47037,-2,America/New_York,5/14/11
5223358,Middletown,41.54566,-71.29144,US,RI,17303,37,America/New_York,2/17/10
5223593,Newport,41.4901,-71.31283,US,RI,24672,-7,America/New_York,5/14/11
5223672,North Kingstown,41.5501,-71.46617,US,RI,28042,6,America/New_York,1/17/06
5223681,North Providence,41.8501,-71.46617,US,RI,33835,39,America/New_York,8/25/13
5223869,Pawtucket,41.87871,-71.38256,US,RI,71148,-11,America/New_York,5/14/11
5224082,Portsmouth,41.60232,-71.25033,US,RI,17756,21,America/New_York,1/29/10
5224151,Providence,41.82399,-71.41283,US,RI,178042,-17,America/New_York,2/20/12
5224949,Smithfield,41.92204,-71.54951,US,RI,21872,82,America/New_York,1/17/06
5225507,Warwick,41.7001,-71.41617,US,RI,82672,-9,America/New_York,5/14/11
5225627,West Warwick,41.69689,-71.52194,US,RI,30146,18,America/New_York,5/5/08
5225631,Westerly,41.3776,-71.82729,US,RI,17936,17,America/New_York,5/14/11
5225809,Woonsocket,42.00288,-71.51478,US,RI,41186,55,America/New_York,5/14/11
5225857,Aberdeen,45.4647,-98.48648,US,SD,26091,397,America/Chicago,5/14/11
5226534,Brookings,44.31136,-96.79839,US,SD,22056,493,America/Chicago,5/14/11
5229794,Mitchell,43.70943,-98.0298,US,SD,15254,398,America/Chicago,5/14/11
5231851,Sioux Falls,43.54997,-96.70033,US,SD,153888,449,America/Chicago,5/14/11
5232741,Watertown,44.89941,-97.11507,US,SD,21482,530,America/Chicago,5/14/11
5234372,Burlington,44.47588,-73.21207,US,VT,42417,61,America/New_York,5/14/11
5235024,Colchester,44.54394,-73.14791,US,VT,16986,83,America/New_York,9/5/10
5240509,Rutland,43.61062,-72.97261,US,VT,16495,200,America/New_York,5/14/11
5241248,South Burlington,44.46699,-73.17096,US,VT,17904,95,America/New_York,5/14/11
5244080,Appleton,44.26193,-88.41538,US,WI,72623,243,America/Chicago,5/14/11
5244267,Ashwaubenon,44.48221,-88.0701,US,WI,16963,185,America/Chicago,5/14/11
5245193,Beaver Dam,43.45777,-88.83733,US,WI,16214,268,America/Chicago,5/14/11
5245387,Beloit,42.50835,-89.03178,US,WI,36966,231,America/Chicago,5/14/11
5246835,Brookfield,43.06057,-88.10648,US,WI,37920,254,America/Chicago,5/14/11
5247415,Caledonia,42.8078,-87.92425,US,WI,24705,223,America/Chicago,5/14/11
5249871,Cudahy,42.95974,-87.86147,US,WI,18267,221,America/Chicago,5/14/11
5250201,De Pere,44.44888,-88.06038,US,WI,23800,188,America/Chicago,5/14/11
5251436,Eau Claire,44.81135,-91.49849,US,WI,65883,244,America/Chicago,5/14/11
5253219,Fitchburg,42.96083,-89.46984,US,WI,25260,310,America/Chicago,5/14/11
5253352,Fond du Lac,43.775,-88.43883,US,WI,43021,234,America/Chicago,5/14/11
5253710,Franklin,42.88863,-88.03842,US,WI,35451,246,America/Chicago,5/14/11
5254218,Germantown,43.22862,-88.11037,US,WI,19749,265,America/Chicago,5/14/11
5254962,Green Bay,44.51916,-88.01983,US,WI,104057,182,America/Chicago,5/14/11
5255068,Greenfield,42.9614,-88.01259,US,WI,36720,238,America/Chicago,5/14/11
5257029,Howard,44.5436,-88.08816,US,WI,17399,187,America/Chicago,5/14/11
5257754,Janesville,42.68279,-89.01872,US,WI,63575,257,America/Chicago,5/14/11
5258296,Kaukauna,44.27804,-88.27205,US,WI,15462,201,America/Chicago,5/14/11
5258393,Kenosha,42.58474,-87.82119,US,WI,99218,185,America/Chicago,5/14/11
5258957,La Crosse,43.80136,-91.23958,US,WI,51320,203,America/Chicago,5/14/11
5261457,Madison,43.07305,-89.40123,US,WI,233209,272,America/Chicago,5/14/11
5261585,Manitowoc,44.08861,-87.65758,US,WI,33736,189,America/Chicago,5/14/11
5261969,Marshfield,44.66885,-90.1718,US,WI,19118,394,America/Chicago,5/14/11
5262596,Menasha,44.20221,-88.4465,US,WI,17353,234,America/Chicago,5/14/11
5262630,Menomonee Falls,43.1789,-88.11731,US,WI,35626,264,America/Chicago,5/14/11
5262634,Menomonie,44.87552,-91.91934,US,WI,16264,269,America/Chicago,3/23/12
5262649,Mequon,43.2364,-87.98453,US,WI,23132,204,America/Chicago,5/14/11
5262838,Middleton,43.09722,-89.50429,US,WI,17442,291,America/Chicago,5/14/11
5263045,Milwaukee,43.0389,-87.90647,US,WI,594833,203,America/Chicago,5/14/11
5264049,Muskego,42.90585,-88.13898,US,WI,24135,247,America/Chicago,5/14/11
5264223,Neenah,44.18582,-88.46261,US,WI,25501,233,America/Chicago,5/14/11
5264381,New Berlin,42.9764,-88.10842,US,WI,39584,281,America/Chicago,5/14/11
5264870,North La Crosse,43.84635,-91.24819,US,WI,50470,196,America/Chicago,2/19/10
5265228,Oak Creek,42.88585,-87.86314,US,WI,34451,214,America/Chicago,5/14/11
5265499,Oconomowoc,43.11167,-88.49927,US,WI,15759,264,America/Chicago,5/14/11
5265702,Onalaska,43.88441,-91.23514,US,WI,17736,215,America/Chicago,5/14/11
5265838,Oshkosh,44.02471,-88.54261,US,WI,66083,237,America/Chicago,5/14/11
5267403,Pleasant Prairie,42.55308,-87.93341,US,WI,19719,214,America/Chicago,5/14/11
5268249,Racine,42.72613,-87.78285,US,WI,78860,192,America/Chicago,5/14/11
5272893,Sheboygan,43.75083,-87.71453,US,WI,49288,193,America/Chicago,5/14/11
5273812,South Milwaukee,42.91057,-87.86064,US,WI,21156,205,America/Chicago,5/14/11
5274644,Stevens Point,44.52358,-89.57456,US,WI,26717,334,America/Chicago,5/14/11
5275020,Sun Prairie,43.1836,-89.21373,US,WI,29364,291,America/Chicago,5/14/11
5275191,Superior,46.72077,-92.10408,US,WI,27244,194,America/Chicago,3/13/13
5278005,Watertown,43.19472,-88.72899,US,WI,23861,262,America/Chicago,5/14/11
5278052,Waukesha,43.01168,-88.23148,US,WI,70718,252,America/Chicago,6/14/12
5278120,Wausau,44.95914,-89.63012,US,WI,39106,371,America/Chicago,5/14/11
5278159,Wauwatosa,43.04946,-88.00759,US,WI,46396,201,America/Chicago,5/14/11
5278420,West Allis,43.01668,-88.00703,US,WI,60411,224,America/Chicago,5/14/11
5278422,West Bend,43.42528,-88.18343,US,WI,31078,277,America/Chicago,5/14/11
5279436,Wisconsin Rapids,44.38358,-89.81735,US,WI,18367,314,America/Chicago,5/14/11
5280814,Weirton,40.41896,-80.58952,US,WV,19746,233,America/New_York,5/14/11
5280822,Weirton Heights,40.4084,-80.53924,US,WV,19450,365,America/New_York,1/17/06
5280854,Wheeling,40.06396,-80.72091,US,WV,28486,208,America/New_York,5/14/11
5281551,Ansonia,41.34621,-73.079,US,CT,19249,19,America/New_York,5/14/11
5282804,Bridgeport,41.16704,-73.20483,US,CT,144229,5,America/New_York,5/14/11
5282835,Bristol,41.67176,-72.94927,US,CT,60477,95,America/New_York,5/14/11
5283054,Branford,41.27954,-72.8151,US,CT,29438,20,America/New_York,1/17/06
5283837,Cheshire,41.49899,-72.90066,US,CT,29443,82,America/New_York,1/29/10
