"respondent_id","gender","age","height","children_under_18","household_income","education","location","frequency","recline_frequency","recline_obligation","recline_rude","recline_eliminate","switch_seats_friends","switch_seats_family","wake_up_bathroom","wake_up_walk","baby","unruly_child","two_arm_rests","middle_arm_rest","shade","unsold_seat","talk_stranger","get_up","electronics","smoked"
3432310432,"Female","45-60","5'6""",TRUE,NA,"Graduate degree","West North Central","Once a year or less","Always",FALSE,"No",FALSE,"No","No","No","No","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432309841,"Female","45-60","5'4""",FALSE,"$50,000 - $99,999","Bachelor degree","South Atlantic","Once a year or less","Usually",TRUE,"Very",TRUE,"Very","Very","Very","Somewhat","Somewhat","Very","Whoever puts their arm on the arm rest first","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432308015,"Male","18-29",NA,NA,"$0 - $24,999","Bachelor degree","West North Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432304276,"Female","18-29","5'10""",FALSE,"$0 - $24,999","Bachelor degree","Mountain","Once a year or less","Once in a while",TRUE,"Somewhat",TRUE,"Somewhat","No","No","Somewhat","Very","Very","The arm rests should be shared","The person in aisle","The person in the window seat should have exclusive control","Somewhat","Somewhat","Twice",TRUE,FALSE
3432302232,"Female","18-29","5'5""",FALSE,"$25,000 - $49,999","Some college or Associate degree","West North Central","Once a year or less","Never",TRUE,"Somewhat",TRUE,"No","No","No","No","No","No","The arm rests should be shared","The person by the window","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432302009,"Male","45-60","6'3""",FALSE,NA,"Bachelor degree","West South Central","Once a month or less","Never",TRUE,"Somewhat",TRUE,"No","No","Somewhat","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Once",FALSE,FALSE
3432300719,"Female","18-29","5'6""",FALSE,"$50,000 - $99,999","Some college or Associate degree","East North Central","Once a year or less","Once in a while",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432300680,"Female","45-60","5'5""",TRUE,"$50,000 - $99,999","High school degree","South Atlantic","Once a year or less","Once in a while",FALSE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","Whoever puts their arm on the arm rest first","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432299458,"Female","30-44","5'6""",TRUE,"$25,000 - $49,999","Some college or Associate degree","New England","Once a year or less","Usually",TRUE,"No",FALSE,"Somewhat","Somewhat","Somewhat","Very","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3432298945,"Female","18-29","5'3""",FALSE,NA,"Bachelor degree","Middle Atlantic","Once a year or less","Once in a while",TRUE,"Somewhat",FALSE,"No","No","Somewhat","Somewhat","No","Very","The person in the middle seat gets both arm rests","The person in aisle","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432298537,"Male","45-60","5'6""",FALSE,"$100,000 - $149,999","Some college or Associate degree","South Atlantic","A few times per month","Always",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","Twice",TRUE,FALSE
3432294376,"Male","> 60","6'1""",FALSE,"$25,000 - $49,999","Some college or Associate degree","East North Central","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","No","Somewhat","Very","Very","The arm rests should be shared","The person in aisle","The person in the window seat should have exclusive control","No","Somewhat","Four times",FALSE,FALSE
3432293549,"Male","45-60","5'5""",FALSE,"$50,000 - $99,999","Some college or Associate degree","Middle Atlantic","Once a month or less","Once in a while",FALSE,"No",TRUE,"No","No","No","No","No","Somewhat","The person in the middle seat gets both arm rests","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432293441,"Female","> 60","5'4""",FALSE,"$25,000 - $49,999","Graduate degree","West North Central","Once a month or less","About half the time",FALSE,"No",FALSE,"Very","Very","Somewhat","Somewhat","Very","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432290352,"Male","45-60","5'8""",FALSE,"$100,000 - $149,999","Bachelor degree","Pacific","Once a month or less","Always",FALSE,"No",FALSE,"No","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432290120,"Female","18-29","5'10""",FALSE,"$100,000 - $149,999","High school degree","South Atlantic","Once a year or less","Once in a while",TRUE,"Somewhat",FALSE,"No","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432289618,"Female","45-60",NA,NA,"$25,000 - $49,999","High school degree","South Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432288635,"Male","30-44","5'10""",FALSE,"$25,000 - $49,999","Bachelor degree","Middle Atlantic","Once a year or less","Once in a while",FALSE,"Somewhat",FALSE,"No","No","Somewhat","Very","Very","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Very","Twice",TRUE,FALSE
3432287277,"Female","45-60","5'6""",TRUE,"$25,000 - $49,999","High school degree","East North Central","Once a year or less","Never",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432285323,"Male","18-29","5'3""",FALSE,"$50,000 - $99,999","Bachelor degree","New England","A few times per month","Never",TRUE,"Very",TRUE,"No","No","No","No","No","No","The arm rests should be shared","Other (please specify)","Everyone in the row should have some say","No","No","More than five times times",TRUE,FALSE
3432284769,"Female","18-29","5'7""",FALSE,"$25,000 - $49,999","Bachelor degree","East North Central","Once a year or less","Once in a while",TRUE,"Very",TRUE,"Somewhat","No","Somewhat","Very","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432284587,"Male","18-29","6'4""",FALSE,"$25,000 - $49,999","Bachelor degree","Middle Atlantic","Once a month or less","Always",TRUE,"Very",TRUE,"Somewhat","Very","Somewhat","Somewhat","Somewhat","Somewhat","The people in the aisle and window seats get both arm rests","The person in aisle","The person in the window seat should have exclusive control","Somewhat","Somewhat","Once",TRUE,TRUE
3432283462,"Female","30-44",NA,NA,"$25,000 - $49,999","Bachelor degree","West North Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432281180,"Male","30-44","5'7""",TRUE,"$50,000 - $99,999","Bachelor degree","South Atlantic","Once a year or less","Once in a while",FALSE,"No",FALSE,"No","No","Somewhat","Very","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Twice",FALSE,FALSE
3432279494,"Female","30-44","5'4""",TRUE,NA,"Graduate degree","East North Central","Once a month or less","Usually",FALSE,"No",FALSE,"No","No","Somewhat","Somewhat","No","No","The person in the middle seat gets both arm rests","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","Somewhat","Somewhat","Three times",FALSE,FALSE
3432275513,"Female","18-29","5'9""",FALSE,"$25,000 - $49,999","Bachelor degree","South Atlantic","Once a month or less","Once in a while",FALSE,"Somewhat",FALSE,"No","No","No","Somewhat","Somewhat","Very","Whoever puts their arm on the arm rest first","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","More than five times times",TRUE,FALSE
3432275100,"Male","30-44","6'0""",TRUE,"$100,000 - $149,999","Bachelor degree","West South Central","Once a month or less","About half the time",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Somewhat","No","Somewhat","The person in the middle seat gets both arm rests","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432270754,"Female","> 60","6'1""",FALSE,"$100,000 - $149,999","Graduate degree","South Atlantic","Once a month or less","Never",TRUE,"Very",TRUE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","Four times",FALSE,FALSE
3432269705,"Male","30-44","5'6""",TRUE,NA,"Graduate degree","Pacific","Once a month or less","Usually",FALSE,"No",FALSE,"Somewhat","Somewhat","Somewhat","Very","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432269407,"Male","18-29",NA,NA,NA,"High school degree","Mountain","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432268300,"Female","45-60","5'8""",TRUE,"$100,000 - $149,999","Some college or Associate degree","New England","Once a year or less","About half the time",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","More than five times times",FALSE,FALSE
3432266480,"Male","30-44","5'5""",TRUE,"$100,000 - $149,999","Bachelor degree","Middle Atlantic","Once a year or less","Always",TRUE,"No",FALSE,"No","No","No","No","No","No","Whoever puts their arm on the arm rest first","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3432266376,"Female","> 60","5'7""",FALSE,NA,"Graduate degree","West South Central","Once a month or less","Never",TRUE,"Very",TRUE,"Somewhat","Somewhat","No","Very","Somewhat","Very","The arm rests should be shared","The person by the window","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432265208,"Male","30-44","5'10""",FALSE,"$25,000 - $49,999","Some college or Associate degree","West South Central","Once a year or less","Usually",TRUE,"Somewhat",TRUE,"Somewhat","Somewhat","Somewhat","Very","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",TRUE,FALSE
3432264778,"Male","> 60","6'0""",FALSE,NA,"Graduate degree","Middle Atlantic","Once a year or less","Always",FALSE,"No",FALSE,"No","No","No","Very","Very","Very","The person in the middle seat gets both arm rests","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3432264655,"Female","45-60","5'3""",FALSE,"$25,000 - $49,999","Bachelor degree","Middle Atlantic","Once a year or less","Always",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432257707,"Female","> 60","5'2""",FALSE,NA,"Some college or Associate degree","New England","Once a year or less","Never",TRUE,"Somewhat",FALSE,"Very","Somewhat","No","Very","No","Somewhat","The person in the middle seat gets both arm rests","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432257634,"Male","> 60",NA,NA,"$0 - $24,999","Some college or Associate degree","East South Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432252295,"Male","45-60","5'9""",FALSE,NA,"Bachelor degree","Middle Atlantic","Once a year or less","Once in a while",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3432250494,"Female","18-29","5'3""",FALSE,"$50,000 - $99,999","Bachelor degree","Middle Atlantic","Once a month or less","Once in a while",TRUE,"Somewhat",FALSE,"No","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432248891,"Female","45-60",NA,NA,NA,"Graduate degree","Middle Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432248497,"Male","45-60","5'9""",TRUE,"$100,000 - $149,999","Bachelor degree","East North Central","Once a year or less","Usually",TRUE,"No",TRUE,"Somewhat","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3432246483,"Female","30-44","5'2""",FALSE,NA,"Bachelor degree","Middle Atlantic","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","No","Very","No","Very","The people in the aisle and window seats get both arm rests","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","Twice",TRUE,FALSE
3432245461,"Female","45-60","5'2""",FALSE,NA,"Some college or Associate degree","South Atlantic","Once a year or less","Once in a while",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Three times",FALSE,FALSE
3432242535,"Female","18-29","5'5""",FALSE,"$100,000 - $149,999","Bachelor degree","East North Central","Once a year or less","Never",TRUE,"Somewhat",TRUE,"Somewhat","No","Somewhat","Very","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432235696,"Male","45-60",NA,NA,"$50,000 - $99,999","Bachelor degree","Middle Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432234750,"Male","30-44","6'1""",FALSE,"$25,000 - $49,999","Graduate degree","East South Central","Once a year or less","Usually",TRUE,"No",FALSE,"No","No","No","No","Somewhat","Very","Other (please specify)","Other (please specify)","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432234640,"Female","30-44",NA,NA,NA,"Bachelor degree","Middle Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432233039,"Male","30-44","6'3""",TRUE,NA,"Bachelor degree","East North Central","Once a year or less","Usually",FALSE,"Somewhat",FALSE,"No","No","No","No","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","More than five times times",FALSE,FALSE
3432231680,"Female","18-29","5'7""",FALSE,"$0 - $24,999","Bachelor degree","East South Central","Once a year or less","Never",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Very","No","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432231525,"Female","45-60","5'4""",TRUE,"$100,000 - $149,999","Graduate degree","South Atlantic","Once a month or less","Once in a while",TRUE,"Somewhat",FALSE,"No","No","No","No","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432231010,"Female","30-44","5'7""",FALSE,"$50,000 - $99,999","Some college or Associate degree","Mountain","Once a month or less","About half the time",TRUE,"No",FALSE,"No","No","Somewhat","Very","Somewhat","Very","The arm rests should be shared","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","Very","Somewhat","Twice",FALSE,FALSE
3432230286,"Female","18-29",NA,NA,NA,"Some college or Associate degree","Middle Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432229570,"Male","> 60","5'8""",FALSE,"$50,000 - $99,999","Graduate degree","South Atlantic","Once a month or less","About half the time",FALSE,"Somewhat",TRUE,"Somewhat","Somewhat","Somewhat","Somewhat","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3432225948,"Female","45-60","5'2""",TRUE,NA,"Bachelor degree","Middle Atlantic","Once a year or less","Once in a while",TRUE,"No",FALSE,"No","No","No","No","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","More than five times times",FALSE,FALSE
3432224529,"Female","> 60","5'5""",FALSE,"$25,000 - $49,999","High school degree","Middle Atlantic","Once a year or less","Once in a while",FALSE,"No",FALSE,"Very","Somewhat","Somewhat","Very","No","Somewhat","The person in the middle seat gets both arm rests","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","Somewhat","No","Twice",FALSE,FALSE
3432224244,"Female","45-60","5'8""",TRUE,NA,"Graduate degree","South Atlantic","Once a month or less","Once in a while",TRUE,"Somewhat",FALSE,"No","No","Somewhat","Very","No","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432218963,"Female","> 60","5'3""",FALSE,NA,"Graduate degree","East North Central","Once a year or less","Never",TRUE,"Very",TRUE,"Very","Very","No","Somewhat","No","Somewhat","The person in the middle seat gets both arm rests","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432216980,NA,NA,NA,NA,NA,NA,NA,"Once a year or less",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432216979,"Female","> 60","5'6""",FALSE,"$100,000 - $149,999","Graduate degree","Pacific","Once a year or less","Usually",TRUE,"Very",TRUE,"Somewhat","Somewhat","No","No","Somewhat","Very","Whoever puts their arm on the arm rest first","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","Somewhat","No","Three times",FALSE,FALSE
3432214956,"Female","> 60","5'3""",FALSE,"$50,000 - $99,999","Some college or Associate degree","East South Central","Once a year or less","Never",TRUE,"Very",TRUE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Once",FALSE,FALSE
3432211812,"Male","18-29","5'7""",TRUE,NA,"Bachelor degree","South Atlantic","Once a year or less","Once in a while",TRUE,"Somewhat",FALSE,"Very","Somewhat","Very","Very","No","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Somewhat","Three times",FALSE,FALSE
3432210766,"Female","45-60","5'2""",FALSE,"$0 - $24,999","Some college or Associate degree",NA,"Once a year or less","Usually",FALSE,"No",FALSE,"No","No","No","No","No","Very","The arm rests should be shared","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432207463,"Male","45-60","6'2""",FALSE,NA,"Graduate degree","East North Central","A few times per month","Usually",FALSE,"No",FALSE,"No","No","No","Somewhat","No","No","The person in the middle seat gets both arm rests","The person by the window","The person in the window seat should have exclusive control","No","Somewhat","Three times",TRUE,FALSE
3432207045,"Female","18-29","5'9""",FALSE,"$50,000 - $99,999","Bachelor degree","Middle Atlantic","Once a month or less","Once in a while",TRUE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Once",TRUE,FALSE
3432206254,"Female","45-60","5'8""",TRUE,"$50,000 - $99,999","Graduate degree","East North Central","Once a year or less","Never",TRUE,"Very",TRUE,"No","No","No","Somewhat","Somewhat","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Somewhat","Twice",FALSE,FALSE
3432204296,"Male","30-44","5'11""",TRUE,"$50,000 - $99,999","Some college or Associate degree","East North Central","Once a year or less","Always",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Four times",FALSE,FALSE
3432201943,"Male","30-44","5'10""",TRUE,"$25,000 - $49,999","Bachelor degree","East South Central","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Four times",FALSE,FALSE
3432201007,"Male","> 60","6'0""",FALSE,"$50,000 - $99,999","Graduate degree","New England","Once a year or less","Once in a while",FALSE,"No",FALSE,"No","No","No","No","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Very","Twice",FALSE,FALSE
3432200655,"Female","> 60","5'4""",FALSE,NA,"Some college or Associate degree","South Atlantic","Once a year or less","About half the time",FALSE,"No",FALSE,"No","No","No","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432198356,"Male","> 60","6'0""",FALSE,"$50,000 - $99,999","Some college or Associate degree","West South Central","Once a year or less","Always",FALSE,"No",FALSE,"No","No","No","No","No","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3432198063,"Female","> 60","5'5""",FALSE,"$50,000 - $99,999","Graduate degree","South Atlantic","Once a year or less","Never",TRUE,"Very",TRUE,"Somewhat","Somewhat","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Once",FALSE,FALSE
3432193153,"Female","> 60","5'4""",FALSE,"$100,000 - $149,999","Some college or Associate degree","Pacific","Once a year or less","Usually",FALSE,"No",TRUE,"No","No","No","No","No","Somewhat","The arm rests should be shared","Whoever puts their arm on the arm rest first","Everyone in the row should have some say","Somewhat","No","Once",FALSE,FALSE
3432189783,"Female","45-60","5'8""",FALSE,"$100,000 - $149,999","Some college or Associate degree","New England","Once a year or less","Once in a while",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Somewhat","Three times",FALSE,FALSE
3432186436,"Male","45-60","5'10""",TRUE,"$50,000 - $99,999","Some college or Associate degree","Middle Atlantic","Once a year or less","Never",FALSE,"No",FALSE,"No","No","Somewhat","Very","No","No","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Once",FALSE,FALSE
3432183076,"Female","> 60","5'2""",FALSE,"$100,000 - $149,999","Bachelor degree","Mountain","Once a month or less","Usually",FALSE,"No",TRUE,"Somewhat","Somewhat","No","Somewhat","No","Somewhat","The person in the middle seat gets both arm rests","The arm rests should be shared","The person in the window seat should have exclusive control","No","Somewhat","Twice",TRUE,FALSE
3432182699,"Female","18-29","5'2""",FALSE,"$100,000 - $149,999","Some college or Associate degree","South Atlantic","Once a year or less","Never",TRUE,"Somewhat",TRUE,"Somewhat","Somewhat","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","Somewhat","Somewhat","More than five times times",FALSE,FALSE
3432182171,"Female","18-29","5'6""",FALSE,NA,"Some college or Associate degree","Middle Atlantic","Once a year or less","Never",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Very","Very","Very","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","Very","Twice",TRUE,FALSE
3432178805,"Female","> 60",NA,NA,"$50,000 - $99,999","Graduate degree","Middle Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432173421,"Male","45-60","5'8""",FALSE,"$25,000 - $49,999","High school degree","East North Central","Once a year or less","Always",TRUE,"Somewhat",FALSE,"No","No","No","No","No","Somewhat","Whoever puts their arm on the arm rest first","Whoever puts their arm on the arm rest first","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3432173072,"Female","> 60","5'4""",FALSE,"$25,000 - $49,999","Some college or Associate degree","Middle Atlantic","Once a year or less","Never",TRUE,"Somewhat",TRUE,"No","No","Somewhat","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Four times",FALSE,FALSE
3432171106,"Male","45-60","5'6""",FALSE,"$100,000 - $149,999","Graduate degree","South Atlantic","Once a year or less","Never",TRUE,"Very",FALSE,"No","No","No","No","Very","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Three times",FALSE,FALSE
3432169273,"Male","45-60","6'0""",TRUE,"$50,000 - $99,999","Some college or Associate degree","Middle Atlantic","Once a year or less","Usually",FALSE,"No",FALSE,"Very","Very","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Four times",FALSE,FALSE
3432169093,"Female","> 60",NA,NA,NA,"Bachelor degree","East South Central","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432167201,"Male","30-44","5'9""",FALSE,"$50,000 - $99,999","Graduate degree","Pacific","Once a year or less","Usually",FALSE,"No",FALSE,"No","No","No","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Four times",FALSE,FALSE
3432163496,"Female","30-44","5'9""",TRUE,"$50,000 - $99,999","Some college or Associate degree","West South Central","Once a year or less","Once in a while",FALSE,"No",FALSE,"Somewhat","Somewhat","No","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Once",FALSE,FALSE
3432160108,"Female","45-60","5'5""",FALSE,NA,"Some college or Associate degree","West South Central","Once a year or less","About half the time",TRUE,"Somewhat",FALSE,"Somewhat","Somewhat","No","Somewhat","Very","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","Very","Twice",FALSE,FALSE
3432157976,"Male","45-60","5'11""",FALSE,"$100,000 - $149,999","Bachelor degree","Middle Atlantic","Once a year or less","Always",TRUE,"No",TRUE,"Somewhat","No","No","Somewhat","Somewhat","Very","The person in the middle seat gets both arm rests","The person in aisle","The person in the window seat should have exclusive control","No","No","Twice",FALSE,FALSE
3432152520,"Male","30-44","5'9""",FALSE,NA,"High school degree","West South Central","Once a year or less","Once in a while",FALSE,"Somewhat",FALSE,"No","No","Somewhat","Somewhat","No","Very","The arm rests should be shared","The person by the window","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3432152404,"Female","> 60",NA,NA,"$50,000 - $99,999","Some college or Associate degree","South Atlantic","Never",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3432148736,"Male","45-60","6'3""",FALSE,"$100,000 - $149,999","Graduate degree","West North Central","Once a year or less","Once in a while",TRUE,"No",FALSE,"No","No","No","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432147692,"Male","45-60","6'0""",FALSE,NA,"Graduate degree","Pacific","Once a month or less","Once in a while",TRUE,"No",FALSE,"No","No","No","Somewhat","No","Somewhat","Whoever puts their arm on the arm rest first","The arm rests should be shared","Everyone in the row should have some say","No","No","Three times",FALSE,FALSE
3432144332,"Female","45-60","5'5""",TRUE,NA,"Bachelor degree","East North Central","Once a year or less","Always",FALSE,"No",FALSE,"No","No","Somewhat","Somewhat","No","No","The arm rests should be shared","The arm rests should be shared","The person in the window seat should have exclusive control","No","No","Three times",FALSE,FALSE
3432144315,"Female","45-60","5'4""",TRUE,"$25,000 - $49,999","High school degree","East North Central","Once a year or less","Never",TRUE,"Very",TRUE,"No","No","No","Somewhat","No","Somewhat","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","No","No","Twice",FALSE,FALSE
3432142382,"Male","30-44","5'6""",FALSE,"$50,000 - $99,999","Bachelor degree","West South Central","Once a month or less","About half the time",FALSE,"No",FALSE,"Somewhat","Somewhat","Somewhat","Somewhat","Somewhat","Very","The arm rests should be shared","The arm rests should be shared","Everyone in the row should have some say","Somewhat","No","Twice",FALSE,FALSE
3432141356,"Male","45-60","5'8""",FALSE,"$25,000 - $49,999","Graduate degree","South Atlantic","Once a year or less","Usually",FALSE,"Somewhat",TRUE,"Somewhat","Somewhat","Somewhat","Somewhat","Somewhat","No","Whoever puts their arm on the arm rest first","The person in aisle","The person in the window seat should have exclusive control","Somewhat","Somewhat","Four times",TRUE,FALSE
3432137466,NA,NA,"5'8""",NA,NA,NA,NA,"Once a month or less","About half the time",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
