id,make,model,year,class,trans,drive,cyl,displ,fuel,hwy,cty
15486,Mitsubishi,Nativa 2WD,1999,Sport Utility Vehicle - 2WD,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,19
15487,Mitsubishi,Nativa 2WD,1999,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,20,16
16290,Mitsubishi,Nativa 2WD,2000,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,22,17
16291,Mitsubishi,Nativa 2WD,2000,Sport Utility Vehicle - 2WD,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,19
16292,Mitsubishi,Nativa 2WD,2000,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,19,16
17165,Mitsubishi,Nativa 2WD (Puerto Rico Only),2001,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,22,17
17166,Mitsubishi,Nativa 2WD (Puerto Rico Only),2001,Sport Utility Vehicle - 2WD,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,19
17167,Mitsubishi,Nativa 2WD (Puerto Rico Only),2001,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,21,16
18108,Mitsubishi,Nativa 2WD (Puerto Rico Only),2002,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,4,2.4,Regular,21,16
18109,Mitsubishi,Nativa 2WD (Puerto Rico Only),2002,Sport Utility Vehicle - 2WD,Manual 5-spd,Rear-Wheel Drive,4,2.4,Regular,22,19
18110,Mitsubishi,Nativa 2WD (Puerto Rico Only),2002,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,21,16
19087,Mitsubishi,Nativa 2WD(Puerto Rico Only),2003,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3,Regular,21,16
20215,Mitsubishi,Nativa 2WD(Puerto Rico Only),2004,Sport Utility Vehicle - 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3.5,Regular,19,15
14768,Mitsubishi,Nativa 4WD,1998,Special Purpose Vehicle 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3,Regular,19,16
14769,Mitsubishi,Nativa 4WD,1998,Special Purpose Vehicle 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,19,15
15567,Mitsubishi,Nativa 4WD,1999,Sport Utility Vehicle - 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,16
15568,Mitsubishi,Nativa 4WD,1999,Sport Utility Vehicle - 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,6,3,Regular,19,15
16378,Mitsubishi,Nativa 4WD,2000,Sport Utility Vehicle - 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3,Regular,19,15
17271,Mitsubishi,Nativa 4WD (Puerto Rico Only),2001,Sport Utility Vehicle - 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3,Regular,20,16
18224,Mitsubishi,Nativa 4WD (Puerto Rico Only),2002,Sport Utility Vehicle - 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3,Regular,19,15
19088,Mitsubishi,Outlander 2WD,2003,Sport Utility Vehicle - 2WD,Automatic (S4),Front-Wheel Drive,4,2.4,Regular,24,18
20216,Mitsubishi,Outlander 2WD,2004,Sport Utility Vehicle - 2WD,Automatic (S4),Front-Wheel Drive,4,2.4,Regular,24,19
21330,Mitsubishi,Outlander 2WD,2005,Sport Utility Vehicle - 2WD,Manual 5-spd,Front-Wheel Drive,4,2.4,Regular,25,19
21331,Mitsubishi,Outlander 2WD,2005,Sport Utility Vehicle - 2WD,Automatic (S4),Front-Wheel Drive,4,2.4,Regular,24,19
22441,Mitsubishi,Outlander 2WD,2006,Sport Utility Vehicle - 2WD,Manual 5-spd,Front-Wheel Drive,4,2.4,Regular,25,19
22442,Mitsubishi,Outlander 2WD,2006,Sport Utility Vehicle - 2WD,Automatic (S4),Front-Wheel Drive,4,2.4,Regular,24,19
23755,Mitsubishi,Outlander 2WD,2007,Sport Utility Vehicle - 2WD,Automatic (S6),Front-Wheel Drive,6,3,Regular,25,17
25003,Mitsubishi,Outlander 2WD,2008,Sport Utility Vehicle - 2WD,Automatic (S6),Front-Wheel Drive,6,3,Regular,25,17
25129,Mitsubishi,Outlander 2WD,2008,Sport Utility Vehicle - 2WD,Automatic (variable gear ratios),Front-Wheel Drive,4,2.4,Regular,25,20
25647,Mitsubishi,Outlander 2WD,2009,Sport Utility Vehicle - 2WD,Automatic (variable gear ratios),Front-Wheel Drive,4,2.4,Regular,25,20
25648,Mitsubishi,Outlander 2WD,2009,Sport Utility Vehicle - 2WD,Automatic (S6),Front-Wheel Drive,6,3,Regular,24,17
28774,Mitsubishi,Outlander 2WD,2010,Sport Utility Vehicle - 2WD,Automatic (AV-S6),Front-Wheel Drive,4,2.4,Regular,27,21
29641,Mitsubishi,Outlander 2WD,2010,Sport Utility Vehicle - 2WD,Automatic (S6),Front-Wheel Drive,6,3,Premium,25,19
30755,Mitsubishi,Outlander 2WD,2011,Sport Utility Vehicle - 2WD,Auto(AV-S6),Front-Wheel Drive,4,2.4,Regular,28,23
30756,Mitsubishi,Outlander 2WD,2011,Sport Utility Vehicle - 2WD,Automatic (S6),Front-Wheel Drive,6,3,Premium,26,19
31932,Mitsubishi,Outlander 2WD,2012,Sport Utility Vehicle - 2WD,Auto(AV-S6),Front-Wheel Drive,4,2.4,Regular,28,23
31933,Mitsubishi,Outlander 2WD,2012,Sport Utility Vehicle - 2WD,Automatic (S6),Front-Wheel Drive,6,3,Premium,26,19
33229,Mitsubishi,Outlander 2WD,2013,Small Sport Utility Vehicle 2WD,Auto(AV-S6),Front-Wheel Drive,4,2.4,Regular,28,22
33230,Mitsubishi,Outlander 2WD,2013,Small Sport Utility Vehicle 2WD,Automatic (S6),Front-Wheel Drive,6,3,Premium,26,19
33591,Mitsubishi,Outlander 2WD,2014,Small Sport Utility Vehicle 2WD,Auto(AV-S6),Front-Wheel Drive,4,2.4,Regular,31,25
19216,Mitsubishi,Outlander 4WD,2003,Sport Utility Vehicle - 4WD,Automatic (S4),4-Wheel or All-Wheel Drive,4,2.4,Regular,23,18
20341,Mitsubishi,Outlander 4WD,2004,Sport Utility Vehicle - 4WD,Automatic (S4),4-Wheel or All-Wheel Drive,4,2.4,Regular,23,18
21449,Mitsubishi,Outlander 4WD,2005,Sport Utility Vehicle - 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,25,18
21450,Mitsubishi,Outlander 4WD,2005,Sport Utility Vehicle - 4WD,Automatic (S4),4-Wheel or All-Wheel Drive,4,2.4,Regular,23,18
22565,Mitsubishi,Outlander 4WD,2006,Sport Utility Vehicle - 4WD,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2.4,Regular,25,18
22566,Mitsubishi,Outlander 4WD,2006,Sport Utility Vehicle - 4WD,Automatic (S4),4-Wheel or All-Wheel Drive,4,2.4,Regular,23,18
23823,Mitsubishi,Outlander 4WD,2007,Sport Utility Vehicle - 4WD,Automatic (S6),4-Wheel or All-Wheel Drive,6,3,Regular,23,17
25049,Mitsubishi,Outlander 4WD,2008,Sport Utility Vehicle - 4WD,Automatic (S6),4-Wheel or All-Wheel Drive,6,3,Regular,24,17
25133,Mitsubishi,Outlander 4WD,2008,Sport Utility Vehicle - 4WD,Automatic (variable gear ratios),4-Wheel or All-Wheel Drive,4,2.4,Regular,25,20
25705,Mitsubishi,Outlander 4WD,2009,Sport Utility Vehicle - 4WD,Automatic (variable gear ratios),4-Wheel or All-Wheel Drive,4,2.4,Regular,25,20
25706,Mitsubishi,Outlander 4WD,2009,Sport Utility Vehicle - 4WD,Automatic (S6),4-Wheel or All-Wheel Drive,6,3,Regular,23,17
28810,Mitsubishi,Outlander 4WD,2010,Sport Utility Vehicle - 4WD,Automatic (AV-S6),4-Wheel Drive,4,2.4,Regular,25,21
29646,Mitsubishi,Outlander 4WD,2010,Sport Utility Vehicle - 4WD,Automatic (S6),4-Wheel Drive,6,3,Premium,24,18
30810,Mitsubishi,Outlander 4WD,2011,Sport Utility Vehicle - 4WD,Auto(AV-S6),4-Wheel Drive,4,2.4,Regular,27,22
30811,Mitsubishi,Outlander 4WD,2011,Sport Utility Vehicle - 4WD,Automatic (S6),4-Wheel Drive,6,3,Premium,25,19
31979,Mitsubishi,Outlander 4WD,2012,Sport Utility Vehicle - 4WD,Auto(AV-S6),4-Wheel Drive,4,2.4,Regular,27,22
31980,Mitsubishi,Outlander 4WD,2012,Sport Utility Vehicle - 4WD,Automatic (S6),4-Wheel Drive,6,3,Premium,25,19
33240,Mitsubishi,Outlander 4WD,2013,Small Sport Utility Vehicle 4WD,Auto(AV-S6),4-Wheel Drive,4,2.4,Regular,27,22
33241,Mitsubishi,Outlander 4WD,2013,Small Sport Utility Vehicle 4WD,Automatic (S6),4-Wheel Drive,6,3,Premium,25,19
33594,Mitsubishi,Outlander 4WD,2014,Small Sport Utility Vehicle 4WD,Auto(AV-S6),4-Wheel Drive,4,2.4,Regular,29,24
33595,Mitsubishi,Outlander 4WD,2014,Small Sport Utility Vehicle 4WD,Automatic (S6),4-Wheel Drive,6,3,Premium,28,20
30757,Mitsubishi,Outlander Sport 2WD,2011,Sport Utility Vehicle - 2WD,Manual 5-spd,Front-Wheel Drive,4,2,Regular,31,24
30758,Mitsubishi,Outlander Sport 2WD,2011,Sport Utility Vehicle - 2WD,Auto(AV-S6),Front-Wheel Drive,4,2,Regular,31,25
32155,Mitsubishi,Outlander Sport 2WD,2012,Sport Utility Vehicle - 2WD,Auto(AV-S6),Front-Wheel Drive,4,2,Regular,31,25
32156,Mitsubishi,Outlander Sport 2WD,2012,Sport Utility Vehicle - 2WD,Manual 5-spd,Front-Wheel Drive,4,2,Regular,31,24
33125,Mitsubishi,Outlander Sport 2WD,2013,Small Sport Utility Vehicle 2WD,Manual 5-spd,Front-Wheel Drive,4,2,Regular,30,24
33126,Mitsubishi,Outlander Sport 2WD,2013,Small Sport Utility Vehicle 2WD,Auto(AV-S6),Front-Wheel Drive,4,2,Regular,31,24
33964,Mitsubishi,Outlander Sport 2WD,2014,Small Sport Utility Vehicle 2WD,Manual 5-spd,Front-Wheel Drive,4,2,Regular,30,24
33965,Mitsubishi,Outlander Sport 2WD,2014,Small Sport Utility Vehicle 2WD,Auto(AV-S6),Front-Wheel Drive,4,2,Regular,31,24
30812,Mitsubishi,Outlander Sport 4WD,2011,Sport Utility Vehicle - 4WD,Auto(AV-S6),4-Wheel Drive,4,2,Regular,29,24
32157,Mitsubishi,Outlander Sport 4WD,2012,Sport Utility Vehicle - 4WD,Auto(AV-S6),4-Wheel Drive,4,2,Regular,28,23
33129,Mitsubishi,Outlander Sport 4WD,2013,Small Sport Utility Vehicle 4WD,Auto(AV-S6),4-Wheel Drive,4,2,Regular,29,24
33973,Mitsubishi,Outlander Sport 4WD,2014,Small Sport Utility Vehicle 4WD,Auto(AV-S6),4-Wheel Drive,4,2,Regular,29,24
3074,Mitsubishi,Precis,1987,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.5,Regular,26,23
3075,Mitsubishi,Precis,1987,Subcompact Cars,Manual 4-spd,Front-Wheel Drive,4,1.5,Regular,28,24
3076,Mitsubishi,Precis,1987,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.5,Regular,31,25
4291,Mitsubishi,Precis,1988,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.5,Regular,29,23
4292,Mitsubishi,Precis,1988,Subcompact Cars,Manual 4-spd,Front-Wheel Drive,4,1.5,Regular,30,23
4293,Mitsubishi,Precis,1988,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.5,Regular,33,24
5420,Mitsubishi,Precis,1989,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,1.5,Regular,29,23
5421,Mitsubishi,Precis,1989,Subcompact Cars,Manual 4-spd,Front-Wheel Drive,4,1.5,Regular,30,23
5422,Mitsubishi,Precis,1989,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.5,Regular,33,24
6539,Mitsubishi,Precis,1990,Subcompact Cars,Automatic 4-spd,Front-Wheel Drive,4,1.5,Regular,29,24
6540,Mitsubishi,Precis,1990,Subcompact Cars,Manual 4-spd,Front-Wheel Drive,4,1.5,Regular,30,25
6541,Mitsubishi,Precis,1990,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.5,Regular,33,25
7796,Mitsubishi,Precis,1991,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,1.5,Regular,29,24
7797,Mitsubishi,Precis,1991,Compact Cars,Manual 4-spd,Front-Wheel Drive,4,1.5,Regular,30,25
7798,Mitsubishi,Precis,1991,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,1.5,Regular,33,25
8890,Mitsubishi,Precis,1992,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,1.5,Regular,29,24
8891,Mitsubishi,Precis,1992,Compact Cars,Manual 4-spd,Front-Wheel Drive,4,1.5,Regular,30,25
8892,Mitsubishi,Precis,1992,Compact Cars,Manual 5-spd,Front-Wheel Drive,4,1.5,Regular,33,25
9934,Mitsubishi,Precis,1993,Compact Cars,Automatic 4-spd,Front-Wheel Drive,4,1.5,Regular,29,24
9935,Mitsubishi,Precis,1993,Compact Cars,Manual 4-spd,Front-Wheel Drive,4,1.5,Regular,30,25
22223,Mitsubishi,Raider Pickup 2WD,2006,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3.7,Regular,20,15
22224,Mitsubishi,Raider Pickup 2WD,2006,Standard Pickup Trucks 2WD,Manual 6-spd,Rear-Wheel Drive,6,3.7,Regular,20,14
22225,Mitsubishi,Raider Pickup 2WD,2006,Standard Pickup Trucks 2WD,Automatic 5-spd,Rear-Wheel Drive,8,4.7,Regular,19,14
22226,Mitsubishi,Raider Pickup 2WD,2006,Standard Pickup Trucks 2WD,Manual 6-spd,Rear-Wheel Drive,8,4.7,Regular,19,13
23652,Mitsubishi,Raider Pickup 2WD,2007,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3.7,Regular,20,15
23653,Mitsubishi,Raider Pickup 2WD,2007,Standard Pickup Trucks 2WD,Manual 6-spd,Rear-Wheel Drive,6,3.7,Regular,20,14
23654,Mitsubishi,Raider Pickup 2WD,2007,Standard Pickup Trucks 2WD,Automatic 5-spd,Rear-Wheel Drive,8,4.7,Regular,19,14
23655,Mitsubishi,Raider Pickup 2WD,2007,Standard Pickup Trucks 2WD,Manual 6-spd,Rear-Wheel Drive,8,4.7,Regular,19,13
24526,Mitsubishi,Raider Pickup 2WD,2008,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3.7,Regular,20,15
24527,Mitsubishi,Raider Pickup 2WD,2008,Standard Pickup Trucks 2WD,Manual 6-spd,Rear-Wheel Drive,6,3.7,Regular,20,16
24949,Mitsubishi,Raider Pickup 2WD,2008,Standard Pickup Trucks 2WD,Automatic 5-spd,Rear-Wheel Drive,8,4.7,Regular,19,14
25066,Mitsubishi,Raider Pickup 2WD,2008,Standard Pickup Trucks 2WD,Automatic 5-spd,Rear-Wheel Drive,8,4.7,Gasoline or E85,19,14
26075,Mitsubishi,Raider Pickup 2WD,2009,Standard Pickup Trucks 2WD,Manual 6-spd,Rear-Wheel Drive,6,3.7,Regular,20,16
26076,Mitsubishi,Raider Pickup 2WD,2009,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3.7,Regular,20,15
26245,Mitsubishi,Raider Pickup 2WD,2009,Standard Pickup Trucks 2WD,Automatic 5-spd,Rear-Wheel Drive,8,4.7,Gasoline or E85,19,14
29640,Mitsubishi,Raider Pickup 2WD,2010,Standard Pickup Trucks 2WD,Automatic 4-spd,Rear-Wheel Drive,6,3.7,Regular,20,15
22286,Mitsubishi,Raider Pickup 4WD,2006,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3.7,Regular,18,14
22287,Mitsubishi,Raider Pickup 4WD,2006,Standard Pickup Trucks 4WD,Manual 6-spd,4-Wheel or All-Wheel Drive,6,3.7,Regular,19,15
22288,Mitsubishi,Raider Pickup 4WD,2006,Standard Pickup Trucks 4WD,Automatic 5-spd,4-Wheel or All-Wheel Drive,8,4.7,Regular,19,14
22289,Mitsubishi,Raider Pickup 4WD,2006,Standard Pickup Trucks 4WD,Manual 6-spd,4-Wheel or All-Wheel Drive,8,4.7,Regular,18,13
23685,Mitsubishi,Raider Pickup 4WD,2007,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3.7,Regular,18,14
23686,Mitsubishi,Raider Pickup 4WD,2007,Standard Pickup Trucks 4WD,Manual 6-spd,4-Wheel or All-Wheel Drive,6,3.7,Regular,19,15
23687,Mitsubishi,Raider Pickup 4WD,2007,Standard Pickup Trucks 4WD,Automatic 5-spd,4-Wheel or All-Wheel Drive,8,4.7,Regular,19,14
23688,Mitsubishi,Raider Pickup 4WD,2007,Standard Pickup Trucks 4WD,Manual 6-spd,4-Wheel or All-Wheel Drive,8,4.7,Regular,18,13
24544,Mitsubishi,Raider Pickup 4WD,2008,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3.7,Regular,18,14
24961,Mitsubishi,Raider Pickup 4WD,2008,Standard Pickup Trucks 4WD,Automatic 5-spd,4-Wheel or All-Wheel Drive,8,4.7,Regular,19,14
25071,Mitsubishi,Raider Pickup 4WD,2008,Standard Pickup Trucks 4WD,Automatic 5-spd,4-Wheel or All-Wheel Drive,8,4.7,Gasoline or E85,19,14
26092,Mitsubishi,Raider Pickup 4WD,2009,Standard Pickup Trucks 4WD,Manual 6-spd,4-Wheel or All-Wheel Drive,6,3.7,Regular,19,15
26093,Mitsubishi,Raider Pickup 4WD,2009,Standard Pickup Trucks 4WD,Automatic 4-spd,4-Wheel or All-Wheel Drive,6,3.7,Regular,18,14
26246,Mitsubishi,Raider Pickup 4WD,2009,Standard Pickup Trucks 4WD,Automatic 5-spd,4-Wheel or All-Wheel Drive,8,4.7,Gasoline or E85,19,14
5580,Mitsubishi,Sigma,1989,Compact Cars,Automatic 4-spd,Front-Wheel Drive,6,3,Regular,20,16
5581,Mitsubishi,Sigma,1989,Compact Cars,Manual 5-spd,Front-Wheel Drive,6,3,Regular,22,16
6719,Mitsubishi,Sigma,1990,Compact Cars,Automatic 4-spd,Front-Wheel Drive,6,3,Regular,20,16
606,Mitsubishi,Space Wagon,1985,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,23,21
2258,Mitsubishi,Space Wagon,1986,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,22,20
3511,Mitsubishi,Space Wagon,1987,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,22,20
3512,Mitsubishi,Space Wagon,1987,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,22,20
4686,Mitsubishi,Space Wagon,1988,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,22,20
5844,Mitsubishi,Space Wagon,1989,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,22,19
6924,Mitsubishi,Space Wagon,1990,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,22,19
8056,Mitsubishi,Space Wagon,1991,Small Station Wagons,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,22,19
6358,Mitsubishi,Space Wagon 4WD,1989,Special Purpose Vehicles,Manual 5-spd,4-Wheel or All-Wheel Drive,4,2,Regular,23,17
177,Mitsubishi,Starion,1985,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Premium,22,17
178,Mitsubishi,Starion,1985,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Premium,22,17
179,Mitsubishi,Starion,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,22,16
180,Mitsubishi,Starion,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,22,16
181,Mitsubishi,Starion,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,22,17
182,Mitsubishi,Starion,1985,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,22,17
1873,Mitsubishi,Starion,1986,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Premium,22,17
1874,Mitsubishi,Starion,1986,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,22,16
3077,Mitsubishi,Starion,1987,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Premium,22,16
3078,Mitsubishi,Starion,1987,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,22,16
4294,Mitsubishi,Starion,1988,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Premium,22,16
4295,Mitsubishi,Starion,1988,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,20,16
5423,Mitsubishi,Starion,1989,Subcompact Cars,Automatic 4-spd,Rear-Wheel Drive,4,2.6,Premium,22,16
5424,Mitsubishi,Starion,1989,Subcompact Cars,Manual 5-spd,Rear-Wheel Drive,4,2.6,Premium,20,16
1248,Mitsubishi,Tredia,1985,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,23,21
1249,Mitsubishi,Tredia,1985,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,29,21
183,Mitsubishi,Tredia,1985,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.8,Premium,27,21
184,Mitsubishi,Tredia,1985,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.8,Premium,27,21
185,Mitsubishi,Tredia,1985,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,24,21
186,Mitsubishi,Tredia,1985,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,29,22
1875,Mitsubishi,Tredia,1986,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.8,Premium,26,19
1876,Mitsubishi,Tredia,1986,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,24,21
1877,Mitsubishi,Tredia,1986,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,29,21
3079,Mitsubishi,Tredia,1987,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.8,Premium,26,19
3080,Mitsubishi,Tredia,1987,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,24,21
3081,Mitsubishi,Tredia,1987,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,29,21
4296,Mitsubishi,Tredia,1988,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,1.8,Regular,26,19
4297,Mitsubishi,Tredia,1988,Subcompact Cars,Automatic 3-spd,Front-Wheel Drive,4,2,Regular,23,21
4298,Mitsubishi,Tredia,1988,Subcompact Cars,Manual 5-spd,Front-Wheel Drive,4,2,Regular,29,21
27258,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Automatic 3-spd,2-Wheel Drive,4,2,Regular,21,20
27259,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Automatic 3-spd,2-Wheel Drive,4,2,Regular,20,18
27260,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 4-spd,2-Wheel Drive,4,2,Regular,23,21
27261,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 4-spd,2-Wheel Drive,4,2,Regular,22,20
27262,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2,Regular,27,21
27263,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2,Regular,26,21
27264,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2.3,Diesel,31,26
27265,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Automatic 3-spd,2-Wheel Drive,4,2.6,Regular,19,18
27266,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Automatic 3-spd,2-Wheel Drive,4,2.6,Regular,20,19
27267,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2.6,Regular,23,18
27268,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2.6,Regular,23,18
28263,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Automatic 3-spd,2-Wheel Drive,4,2,Regular,20,18
28264,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 4-spd,2-Wheel Drive,4,2,Regular,22,20
28265,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2,Regular,26,21
28266,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2.3,Diesel,27,24
28267,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Automatic 3-spd,2-Wheel Drive,4,2.6,Regular,19,18
28268,Mitsubishi,Truck 2WD,1984,Small Pickup Trucks 2WD,Manual 5-spd,2-Wheel Drive,4,2.6,Regular,23,18
1497,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.3,Diesel,27,24
731,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 4-spd,Rear-Wheel Drive,4,2,Regular,23,19
732,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 4-spd,Rear-Wheel Drive,4,2,Regular,24,21
733,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,24,21
734,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,24,21
735,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.3,Diesel,31,26
736,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Automatic 3-spd,Rear-Wheel Drive,4,2.6,Regular,20,19
737,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Automatic 3-spd,Rear-Wheel Drive,4,2.6,Regular,20,18
738,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.6,Regular,24,18
739,Mitsubishi,Truck 2WD,1985,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.6,Regular,23,18
2386,Mitsubishi,Truck 2WD,1986,Small Pickup Trucks,Automatic 3-spd,Rear-Wheel Drive,4,2,Regular,22,19
2387,Mitsubishi,Truck 2WD,1986,Small Pickup Trucks,Manual 4-spd,Rear-Wheel Drive,4,2,Regular,24,21
2388,Mitsubishi,Truck 2WD,1986,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2,Regular,24,21
2389,Mitsubishi,Truck 2WD,1986,Small Pickup Trucks,Manual 5-spd,Rear-Wheel Drive,4,2.6,Regular,23,18
3634,Mitsubishi,Truck 2WD,1987,Small Pickup Trucks,Automatic 4-spd,Rear-Wheel Drive,4,2,Regular,24,21
