cust_id,sales_total,num_of_orders,gender
107468,269.58,3,F
107469,222.35,4,F
107470,329.52,3,M
107471,324.83,2,M
107472,76.26,1,M
107473,33.43,2,F
107474,143,3,M
107475,942.76,5,F
107476,99.55,2,F
107477,107.06,2,F
107478,150.64,1,F
107479,153.94,3,M
107480,211.25,3,M
107481,221.92,3,F
107482,169.99,2,M
107483,596.33,3,M
107484,459.75,2,F
107485,1325.07,4,M
107486,87.33,2,F
107487,271.75,2,F
107488,210.51,4,M
107489,229.83,4,M
107490,59.4,1,F
107491,153.53,2,M
107492,447.58,1,M
107493,262.88,1,M
107494,242.07,1,F
107495,64.46689382,3,F
107496,125.67,2,M
107497,157.16,2,F
107498,52.86,2,F
107499,37.84,1,M
107500,262.1,3,M
107501,137.71,2,M
107502,382.34,2,F
107503,91.65,3,F
107504,192.01,1,F
107505,169.88,2,M
107506,201.74,3,F
107507,112.73,2,F
107508,182.88,2,M
107509,397.09,4,F
107510,156.66,2,M
107511,854.5,4,F
107512,1163.89,6,F
107513,34.34,2,M
107514,81.04,2,M
107515,50.57,2,M
107516,175.76,2,F
107517,90.03,2,F
107518,38.57,1,M
107519,33.24,1,F
107520,54.75,2,M
107521,82.69,2,F
107522,331.69,2,F
107523,205.95,2,F
107524,292.08,2,F
107525,181.6,3,M
107526,64.11,1,F
107527,284.77,1,M
107528,196.24,3,M
107529,42.25,1,M
107530,333.83,3,F
107531,215.37,2,F
107532,116.51,2,M
107533,101.62,2,F
107534,36.24,1,F
107535,200.5,3,F
107536,475.18,1,F
107537,82.6,3,M
107538,88.07,1,M
107539,203.68,1,F
107540,30.3,2,M
107541,254.8,4,M
107542,214.05,4,F
107543,42.34,1,F
107544,181.13,2,F
107545,92.34,2,M
107546,42.4,2,M
107547,819.66,2,F
107548,39.31,2,M
107549,41.8067138,1,F
107550,221.65,3,F
107551,130.62,3,F
107552,1145.26,6,F
107553,31.19,1,M
107554,93.25,2,F
107555,181.98,1,M
107556,263.98,1,M
107557,227.43,4,F
107558,67.08,3,F
107559,298.24,4,F
107560,460.34,1,F
107561,89.15,2,F
107562,359.74,1,F
107563,55.12,2,M
107564,318.1,2,M
107565,487.77,3,F
107566,82.7,2,M
107567,226.05,3,M
107568,79.73,2,F
107569,89.47623522,2,F
107570,187.47,3,F
107571,70.7,3,M
107572,175.47,3,M
107573,37.51,2,M
107574,136.8,2,M
107575,183.37,1,F
107576,126.81,1,F
107577,1142.91,6,F
107578,325.18,1,M
107579,269.37,3,M
107580,471.89,3,F
107581,227.77,1,M
107582,90.97,1,F
107583,298.31,1,M
107584,204.51,2,F
107585,53.62,2,M
107586,84.74,2,M
107587,37.57,1,F
107588,132.13,3,F
107589,67.76,2,F
107590,925.93,3,F
107591,49.22,2,F
107592,104.78,2,F
107593,372.39,3,M
107594,151.93,2,M
107595,360.64,1,F
107596,290.52,2,M
107597,307.37,3,M
107598,185.94,3,M
107599,205.39,2,F
107600,857.3,4,F
107601,61.6295894,3,M
107602,33.38,1,M
107603,88.29,1,M
107604,210.43,4,F
107605,62.72,2,M
107606,66.35,1,F
107607,72.74257151,3,F
107608,321.4,2,M
107609,129.54,3,F
107610,476.94,2,F
107611,321.87,3,F
107612,248.87,4,M
107613,737.4,5,F
107614,580.88,3,M
107615,454.57,3,F
107616,53.08,3,M
107617,104.07,1,M
107618,240.65,3,M
107619,233.42,1,F
107620,52.14,2,M
107621,108.96,2,M
107622,173.33,1,F
107623,400.91,4,M
107624,261.32,2,F
107625,79.56414006,2,F
107626,73.9553211,2,F
107627,749.99,5,F
107628,49.61,2,F
107629,399.04,2,M
107630,66.39,2,F
107631,69.53,3,F
107632,47.85222783,2,F
107633,599.56,5,F
107634,163.01,3,M
107635,75.81,1,M
107636,30.48,2,M
107637,211.86,3,M
107638,1316.51,6,F
107639,379.27,2,F
107640,126.1,2,M
107641,379.61,3,M
107642,139.32,1,M
107643,114.39,1,M
107644,445.74,3,F
107645,70.11,1,F
107646,715.86,6,M
107647,160.15,3,M
107648,464.3,4,F
107649,84.45,3,F
107650,246.24,2,M
107651,278.99,4,F
107652,292.61,3,M
107653,35.8,1,M
107654,768.72,3,F
107655,69.88,3,M
107656,83.46,2,M
107657,289.24,4,M
107658,144.76,1,F
107659,143.04,2,F
107660,423.06,4,F
107661,221.44,2,M
107662,46.85,2,F
107663,218.18,2,F
107664,106.99,2,F
107665,252.05,3,M
107666,343.96,3,F
107667,346.41,3,M
107668,159.72,2,F
107669,92.14459077,1,F
107670,956.74,5,F
107671,76.03,1,M
107672,143.73,2,F
107673,73.7,2,M
107674,192.75,2,F
107675,150.43,3,F
107676,496.5,4,M
107677,92.84225494,2,M
107678,63.24,1,F
107679,331.21,3,F
107680,138.83,2,F
107681,31.71,2,M
107682,155.24,2,F
107683,915.54,3,F
107684,655.45,2,M
107685,85.38,1,F
107686,153.78,1,M
107687,120.71,1,M
107688,84.47,2,F
107689,133.57,2,M
107690,400.76,3,M
107691,247.38,2,F
107692,107.6,2,M
107693,52.04,2,M
107694,70.16,3,M
107695,84,2,F
107696,71.2934024,1,M
107697,248.86,3,F
107698,89.89,1,F
107699,48.5,2,M
107700,62.69718917,1,M
107701,48.2076849,3,M
107702,217.51,2,M
107703,30.34,2,F
107704,63.76,2,M
107705,55.47,1,M
107706,51.52,1,F
107707,438.37,4,M
107708,136.55,2,F
107709,382.74,4,F
107710,129.03,3,M
107711,36.4,2,F
107712,95.57,3,F
107713,113.87,3,F
107714,213.46,4,F
107715,42.01,2,F
107716,226.79,2,F
107717,89.07,1,M
107718,141.48,2,M
107719,146.94,1,F
107720,193.84,2,M
107721,111.27,2,M
107722,228.46,2,M
107723,72.82313875,1,M
107724,91.89,3,F
107725,301.06,3,M
107726,149.28,2,M
107727,229.97,3,F
107728,1008.34,7,F
107729,100.43,3,M
107730,443.32,3,F
107731,495.19,3,F
107732,163.16,1,M
107733,82.81,3,F
107734,245.05,4,M
107735,356.11,3,F
107736,118.89,3,M
107737,486.38,2,F
107738,191.35,2,F
107739,80.88,1,F
107740,167.5,3,M
107741,120.72,2,F
107742,91.81344775,3,M
107743,86.08,1,F
107744,182.88,2,M
107745,747.71,2,M
107746,74.02,3,F
107747,421.74,3,M
107748,83.29,3,M
107749,188.51,3,F
107750,72.91,3,M
107751,209.33,2,F
107752,194.77,3,M
107753,223.52,2,M
107754,408.32,2,M
107755,68.04,2,F
107756,69.86,2,F
107757,431.18,4,M
107758,41.89323581,2,M
107759,90.86537281,2,F
107760,165.22,1,M
107761,207.38,2,F
107762,66.99,2,M
107763,124.31,2,F
107764,1592.62,8,F
107765,458.82,4,M
107766,249.51,3,M
107767,38.83,2,F
107768,624.83,2,M
107769,125.02,2,M
107770,144.5,2,F
107771,58.81,2,F
107772,90.74,2,F
107773,402.98,1,M
107774,179.33,3,F
107775,229.06,2,M
107776,192.39,3,M
107777,95.61,2,M
107778,121.02,2,F
107779,90.24,1,M
107780,114.23,1,M
107781,288.64,4,F
107782,201.12,2,F
107783,184.22,2,M
107784,90.76,2,M
107785,509,2,F
107786,105.04,2,F
107787,549,3,M
107788,135.58,2,F
107789,752.58,4,F
107790,186.63,2,M
107791,133.25,3,F
107792,952.22,6,F
107793,209.07,2,F
107794,38.72,2,F
107795,180.76,1,F
107796,97.06853091,2,M
107797,512.49,4,M
107798,41.99,2,M
107799,164.29,1,M
107800,61.09,1,M
107801,86.92507982,1,F
107802,362.97,3,F
107803,121.43,3,M
107804,90.26259686,3,F
107805,1218.02,8,F
107806,130.8,1,F
107807,194.3,2,F
107808,517.16,4,F
107809,382.89,2,M
107810,131.23,2,F
107811,57.2994565,1,M
107812,301.18,3,F
107813,493.43,1,F
107814,110.3,2,M
107815,394.47,1,F
107816,80.12,3,M
107817,317.1,3,F
107818,254.17,2,M
107819,95.12,2,F
107820,31.61,1,F
107821,92.3,2,F
107822,61.01,2,F
107823,49.91,1,F
107824,85.13339164,1,M
107825,174.69,3,F
107826,859.42,4,F
107827,216.51,2,F
107828,596.44,3,F
107829,405.16,2,M
107830,115.55,2,M
107831,123.41,1,M
107832,206.08,2,M
107833,781.7,4,M
107834,1218.54,6,M
107835,429.78,4,F
107836,687.2,5,M
107837,153.66,3,M
107838,507.68,3,M
107839,570,4,F
107840,269.1,4,M
107841,1472.65,4,F
107842,357.55,4,F
107843,320.31,1,F
107844,103.75,1,F
107845,89.3,1,M
107846,112.8,3,F
107847,111.69,2,M
107848,90.63,2,F
107849,164.85,1,F
107850,55.83,2,M
107851,33.44,1,M
107852,173.9,3,F
107853,97.94378937,2,F
107854,437.57,4,F
107855,78.31875522,3,M
107856,81.72873654,1,M
107857,95.2,2,F
107858,169.94,1,M
107859,620.27,3,F
107860,59.05,2,F
107861,241.35,3,M
107862,292.97,3,F
107863,151.45,2,F
107864,77.71,2,F
107865,40.22,1,M
107866,344.19,3,F
107867,141.82,3,M
107868,407.88,3,M
107869,48.97,2,M
107870,1101.76,10,F
107871,696.36,3,F
107872,81.33,3,F
107873,45.48,1,M
107874,634.18,4,M
107875,703.62,6,M
107876,73.59429707,1,F
107877,374.41,3,F
107878,42.51,2,F
107879,132.58,2,M
107880,278.48,2,M
107881,110.98,2,M
107882,958.45,5,F
107883,80.16,2,M
107884,90.72,1,F
107885,106.59,2,F
107886,159.62,2,F
107887,373.33,1,M
107888,32.31,1,F
107889,142.15,2,M
107890,134.04,2,M
107891,139.05,3,M
107892,183.85,2,F
107893,117.55,2,M
107894,81.64,3,M
107895,145.05,3,F
107896,61.59,2,M
107897,119.23,2,F
107898,63.04,2,M
107899,152.42,2,M
107900,76.74,3,F
107901,581.67,5,F
107902,152.3,2,F
107903,343.57,4,M
107904,109.16,3,F
107905,40.87,1,F
107906,177.94,2,M
107907,234.67,2,M
107908,197.09,1,F
107909,64.04,2,F
107910,36.49,1,F
107911,77.68797165,1,M
107912,258.23,3,F
107913,162.51,3,F
107914,34.37,2,M
107915,138.13,2,F
107916,391.69,2,F
107917,945.8,5,F
107918,159.93,2,M
107919,42.36,2,M
107920,66.51,1,M
107921,82.28,3,F
107922,103.07,3,F
107923,176.39,2,F
107924,198.46,2,F
107925,748.53,4,F
107926,328.52,2,M
107927,318.7,2,M
107928,58.86,2,M
107929,239.19,3,M
107930,58.69,1,F
107931,86.17,2,F
107932,73.65,3,M
107933,191.43,1,F
107934,139.14,2,M
107935,88.94085967,3,M
107936,180.64,2,M
107937,406.9,2,F
107938,61.77462377,2,F
107939,50.8,2,M
107940,599.5,5,M
107941,125.67,1,F
107942,169.55,2,M
107943,248.44,4,F
107944,365.58,2,M
107945,601.4,4,F
107946,234.68,4,M
107947,231.54,4,F
107948,72.84,1,M
107949,96.33610107,1,M
107950,294.37,3,F
107951,136.17,3,M
107952,97.23915137,1,F
107953,509.2,4,M
107954,132.97,1,M
107955,195.04,2,M
107956,379.68,1,M
107957,73.19,2,F
107958,295.09,3,F
107959,162.75,3,M
107960,477.43,3,F
107961,410.44,3,M
107962,38.25,1,F
107963,93.49,3,M
107964,193.59,1,F
107965,394.4,4,F
107966,37.71,1,M
107967,78.1,3,F
107968,67.63,3,F
107969,50.64078134,1,F
107970,175.34,2,M
107971,588.66,3,M
107972,45.26,1,M
107973,542.73,4,M
107974,99.56,1,F
107975,408.14,2,F
107976,152.39,2,F
107977,176.48,1,M
107978,49.55,1,M
107979,79.84,2,M
107980,144.33,1,M
107981,544.3,3,F
107982,376.45,2,M
107983,521.04,6,M
107984,48.38,2,F
107985,447.6,3,M
107986,118.19,3,F
107987,402.52,1,M
107988,3545.59,13,M
107989,184.45,2,F
107990,95.58,2,M
107991,97.32,1,M
107992,39.84,1,F
107993,377.27,3,M
107994,44.43,1,F
107995,151.5,1,F
107996,99.89,3,F
107997,35.76,1,M
107998,110.25,2,F
107999,163.33,2,F
108000,124.4,2,F
108001,210.84,3,F
108002,113.46,3,F
108003,49.54,2,M
108004,69.19,2,F
108005,86.46,1,F
108006,47.41,2,M
108007,136.25,3,F
108008,137.85,3,F
108009,98.08,2,F
108010,59.69,3,F
108011,45.04,1,M
108012,696.24,5,F
108013,279.08,1,M
108014,98.24,2,M
108015,128.48,2,M
108016,101.06,1,F
108017,599.18,3,F
108018,83.27,2,F
108019,251.18,1,M
108020,215.24,3,F
108021,265.73,3,F
108022,95.51,3,F
108023,87.61,3,F
108024,293,2,F
108025,181.77,1,F
108026,574.04,4,F
108027,238.24,2,M
108028,127.7,3,M
108029,212.42,2,F
108030,559.25,3,F
108031,99.39314556,2,F
108032,259.72,1,F
108033,266.68,1,M
108034,569.2,2,M
108035,135.41,2,M
108036,159.22,3,M
108037,105.01,2,F
108038,525.62,4,M
108039,295.4,2,M
108040,103.23,3,M
108041,454.51,2,M
108042,158.13,3,M
108043,167.03,3,F
108044,183.24,3,F
108045,87.79,2,F
108046,55.92,2,M
108047,322.99,2,F
108048,347.52,2,F
108049,372.23,1,F
108050,47.35,1,M
108051,71.64,1,F
108052,97.0683135,2,M
108053,59.91,1,M
108054,317.89,4,F
108055,93.7,2,F
108056,419.96,4,M
108057,185.86,1,F
108058,122.99,1,F
108059,560.77,4,F
108060,98.68,1,F
108061,371.6,1,F
108062,154.47,1,M
108063,239.26,2,M
108064,67.59,3,F
108065,55.65,3,M
108066,74.36,3,F
108067,235.65,3,M
108068,164.85,2,F
108069,69.20347679,3,M
108070,388.93,1,M
108071,129.31,3,F
108072,112.82,2,M
108073,123.27,1,M
108074,73.08312261,3,M
108075,326.92,1,M
108076,92.1,2,F
108077,208.5,1,F
108078,377.16,3,F
108079,31.7,2,F
108080,598.29,6,M
108081,433.2,4,M
108082,158.64,3,F
108083,215.39,3,M
108084,116.87,3,F
108085,79.2,1,F
108086,235.61,3,M
108087,67.51,2,F
108088,252.93,3,F
108089,69.16,1,F
108090,432.01,4,F
108091,70.48,1,F
108092,260.43,2,F
108093,271.53,3,F
108094,131.14,3,F
108095,133.66,1,M
108096,94.95,2,F
108097,52.17,2,M
108098,215.67,3,M
108099,44.08,2,F
108100,100.03,2,F
108101,440.9,2,M
108102,32.60266715,2,F
108103,224.23,3,M
108104,181.24,1,M
108105,110.13,3,M
108106,81.72,1,F
108107,965.18,4,M
108108,244.8,2,F
108109,48.27,1,F
108110,235.94,2,M
108111,133.02,2,F
108112,40.96421471,3,M
108113,68.21788555,2,M
108114,53.51,3,M
108115,50.23,2,M
108116,272.47,3,M
108117,1790.88,6,M
108118,150.81,1,M
108119,313.98,2,M
108120,575.35,4,F
108121,485.74,3,F
108122,158.72,1,M
108123,44.43,2,M
108124,148.95,2,F
108125,170.89,2,F
108126,45.09,2,M
108127,349.77,3,F
108128,642.15,2,F
108129,132.09,2,F
108130,364.55,4,M
108131,399.07,3,F
108132,100.8,2,F
108133,145.45,1,F
108134,393.82,4,F
108135,894.25,6,F
108136,76.71210636,2,M
108137,236.63,3,M
108138,163.25,1,M
108139,663.61,4,M
108140,61.74,2,M
108141,758.34,2,M
108142,359.86,2,F
108143,56.74,3,F
108144,182.85,2,M
108145,35.29,1,M
108146,70.14,3,M
108147,83.29,2,F
108148,93.76,2,M
108149,56.49364679,2,M
108150,91.4,2,F
108151,1794.81,9,F
108152,98.02219953,3,F
108153,300.53,4,F
108154,355.61,3,M
108155,224.65,1,M
108156,325.05,4,M
108157,99.49589127,2,F
108158,394.87,3,F
108159,925.87,3,M
108160,362.49,4,M
108161,457.47,4,M
108162,141.13,3,M
108163,571.37,6,M
108164,289.32,1,M
108165,68.85,1,M
108166,307.66,3,F
108167,74.03,1,F
108168,295.48,2,M
108169,42.87,2,M
108170,333.62,4,F
108171,43.08,1,F
108172,160.24,2,M
108173,370.1,2,F
108174,54.88,3,F
108175,750.18,4,F
108176,1076.33,7,M
108177,183.21,1,M
108178,773.14,3,F
108179,35.43459569,2,F
108180,83.22,2,M
108181,52.94,1,F
108182,280.97,1,F
108183,78.22,3,F
108184,364.85,2,M
108185,79.12,1,M
108186,166.14,1,M
108187,84.91,2,F
108188,352.33,2,F
108189,179.05,2,M
108190,50.85,2,F
108191,251.33,3,F
108192,791.33,4,M
108193,39.09,1,F
108194,124.81,3,F
108195,115.2,2,M
108196,153,1,M
108197,49.46,2,M
108198,1142.12,10,F
108199,67.24,1,M
108200,307.93,2,F
108201,61.21,1,M
108202,632.46,5,F
108203,100.8,2,M
108204,62.8459457,3,F
108205,446.56,1,F
108206,84.15700662,3,F
108207,142.35,2,M
108208,116.93,3,F
108209,187.09,1,M
108210,30.07,2,F
108211,192.4,1,M
108212,121.13,2,F
108213,290.13,2,F
108214,450.58,2,F
108215,44.52,2,F
108216,55.69341062,1,M
108217,126.09,3,M
108218,283.81,2,M
108219,53.21,2,F
108220,621.73,4,M
108221,99.29,2,F
108222,146.88,2,M
108223,641.75,4,M
108224,67.32,3,M
108225,47.49,1,M
108226,120.12,2,F
108227,116.58,2,F
108228,665.64,5,M
108229,499.49,4,F
108230,251.38,2,M
108231,43.19,2,M
108232,104.32,2,F
108233,1624,8,M
108234,237.64,1,F
108235,90.68,2,F
108236,232.09,2,M
108237,247.44,3,M
108238,688.36,3,M
108239,118.97,2,F
108240,110.87,1,F
108241,578.48,5,M
108242,122.72,2,F
108243,190.36,1,M
108244,252.42,1,M
108245,89.11,1,M
108246,208.27,4,F
108247,181.52,2,F
108248,373.81,2,F
108249,180.81,2,M
108250,1393.43,7,F
108251,40.26,1,F
108252,57.86,1,M
108253,84.19,3,F
108254,171.81,1,M
108255,678.46,2,M
108256,284.69,3,F
108257,204.12,4,F
108258,95.85,3,M
108259,120.03,2,M
108260,237.77,3,F
108261,70.57,2,F
108262,109.18,1,F
108263,599.44,4,M
108264,106.24,3,F
108265,249.38,3,F
108266,523.18,6,F
108267,119.99,1,F
108268,1769.71,5,F
108269,86.6924147,3,F
108270,85.72,1,F
108271,91.13,1,M
108272,153.8,3,F
108273,566.2,6,F
108274,61.98,2,M
108275,80.69,2,F
108276,113.69,3,M
108277,1041.7,9,M
108278,1209.1,6,M
108279,291.31,3,F
108280,56.56,2,F
108281,61.66,3,F
108282,323.17,2,M
108283,1257.92,8,F
108284,44.79585574,1,F
108285,93.10427931,1,M
108286,254.98,2,M
108287,106.17,2,M
108288,113.62,1,F
108289,155.47,2,F
108290,75.63,2,M
108291,224,1,F
108292,31.63,1,F
108293,211.71,4,M
108294,229.94,1,F
108295,80.3386941,3,M
108296,84.86,2,M
108297,433.48,2,M
108298,53.71,2,F
108299,126.27,1,F
108300,979.07,4,M
108301,104.31,1,F
108302,626.13,4,M
108303,274.06,4,F
108304,52.88,1,M
108305,205.09,2,M
108306,118.47,2,M
108307,37.8,2,M
108308,166.17,3,M
108309,57.01,1,M
108310,128.83,2,F
108311,59.83,3,F
108312,192.87,1,F
108313,246.39,3,F
108314,33.73,2,F
108315,149.09,1,M
108316,85.58038116,3,F
108317,176.05,2,F
108318,118.88,1,M
108319,142.35,1,M
108320,198.58,3,M
108321,36.81,1,F
108322,501.41,4,M
108323,34.58,1,F
108324,150,2,M
108325,133.06,3,F
108326,155.81,2,M
108327,212.15,3,F
108328,392.57,3,M
108329,48.06,2,M
108330,115.33,3,M
108331,75.5,2,F
108332,148.25,2,F
108333,177.44,2,F
108334,49.92,1,M
108335,114.94,2,M
108336,840.29,3,F
108337,71.01,2,F
108338,204.83,3,M
108339,210.7,3,M
108340,41,1,M
108341,41.7,2,F
108342,156.58,1,F
108343,169.31,1,M
108344,1116.5,7,M
108345,47.64,1,M
108346,115.38,2,F
108347,354.59,1,F
108348,89.79,2,M
108349,59.17,2,F
108350,240.63,1,M
108351,95.48,2,M
108352,486.44,4,M
108353,151.7,1,M
108354,64.16,1,M
108355,279.14,3,M
108356,230.56,3,F
108357,248.71,3,F
108358,47.26,1,M
108359,414.58,2,M
108360,261.28,3,F
108361,188.94,2,F
108362,551.17,3,F
108363,100.28,1,F
108364,163.14,2,M
108365,390.13,3,F
108366,113.21,3,M
108367,2220.13,5,F
108368,96.03,1,F
108369,279.96,2,F
108370,32.37,2,F
108371,32.42,1,F
108372,225.16,3,F
108373,97.96970185,2,M
108374,663.2,2,F
108375,192.28,2,F
108376,225.68,1,M
108377,96.35,1,M
108378,144.26,3,F
108379,140.28,2,F
108380,38.24,1,M
108381,311.45,3,M
108382,93.22417855,2,M
108383,81.29,3,F
108384,297.46,3,F
108385,367.5,2,M
108386,34.69,1,M
108387,284.53,2,F
108388,51.62,3,M
108389,321.4,2,M
108390,47.18,1,F
108391,245.47,1,M
108392,330.61,3,M
108393,110.36,3,F
108394,370.56,2,M
108395,78.43283244,2,F
108396,150.97,2,F
108397,329.18,3,F
108398,219.92,1,M
108399,60.18,1,F
108400,99.84,2,F
108401,163.9,1,F
108402,733.83,4,F
108403,140.95,2,M
108404,420.94,3,F
108405,1084.5,8,F
108406,209.63,2,F
108407,686.47,3,F
108408,61.8,2,F
108409,30.24,2,M
108410,121.15,2,F
108411,376.18,3,M
108412,152.42,2,M
108413,72.36,3,M
108414,177.26,3,F
108415,508.11,3,M
108416,126.52,3,F
108417,43.31,1,F
108418,96.67,3,M
108419,983.68,3,M
108420,44.71,1,F
108421,193.3,2,M
108422,111.72,2,F
108423,160.65,2,M
108424,94.22287796,2,F
108425,58.8,3,F
108426,400.37,2,M
108427,79.23390066,3,M
108428,126.76,1,M
108429,149.16,2,M
108430,78.93,1,M
108431,83.11,2,M
108432,603.77,5,F
108433,65.77,1,F
108434,176.84,1,F
108435,82.62,2,F
108436,47.48,2,M
108437,160.33,2,M
108438,607.61,4,F
108439,131.7,1,F
108440,61.55,1,M
108441,235.19,2,M
108442,2491.37,8,F
108443,189.23,2,M
108444,580.62,4,M
108445,87.47,2,F
108446,124.54,2,M
108447,121.58,2,F
108448,52.49,3,F
108449,1930.7,6,M
108450,51.66,1,M
108451,86.98,3,F
108452,93.94,2,F
108453,592.59,3,M
108454,115.23,2,F
108455,179.72,2,F
108456,517.43,3,M
108457,172.21,3,M
108458,420.52,1,M
108459,153.34,2,F
108460,333.53,1,F
108461,379.47,2,M
108462,77.82,2,M
108463,203.65,3,M
108464,212.43,3,M
108465,190.25,2,M
108466,143.51,3,F
108467,66.64993807,2,F
108468,116.63,2,F
108469,235.22,3,F
108470,626.9,4,F
108471,647.1,3,M
108472,57.8,2,F
108473,31.08,2,F
108474,203.26,3,M
108475,142.73,2,M
108476,723.32,5,F
108477,89.45808217,2,F
108478,472.42,3,F
108479,131.7,3,F
108480,2477.98,9,F
108481,72.032756,2,F
108482,449.55,3,F
108483,49.18,1,F
108484,389.82,3,M
108485,60.81101055,1,M
108486,74.56,2,F
108487,377.31,3,M
108488,116,2,F
108489,82.22,2,M
108490,79.97,1,F
108491,569.02,3,M
108492,118.5,3,M
108493,112.55,2,M
108494,53.46,1,F
108495,425.25,2,M
108496,49.25,2,F
108497,193.4,1,M
108498,193.88,2,F
108499,92.56,2,F
108500,313.11,2,M
108501,504.79,5,F
108502,371.7,2,F
108503,126.59,3,M
108504,445.35,2,M
108505,103.06,3,F
108506,76.78,3,F
108507,360.67,4,M
108508,751.16,6,M
108509,796.02,3,F
108510,288.66,2,M
108511,165.99,2,F
108512,272.98,3,M
108513,87.79,2,M
108514,226.24,3,M
108515,132.76,2,F
108516,315.82,2,F
108517,521.51,4,F
108518,30.56,2,M
108519,466.53,2,F
108520,1065.72,8,F
108521,237.1,3,F
108522,213.84,2,M
108523,672.34,4,M
108524,45.5,2,M
108525,414.39,3,F
108526,60.62,3,F
108527,166.92,3,M
108528,71.08,1,F
108529,131.53,2,F
108530,148.18,1,M
108531,258.2,3,F
108532,30.7,1,M
108533,167.2,3,F
108534,168.66,2,F
108535,64.57,2,F
108536,273.81,2,M
108537,230.46,1,M
108538,129.03,3,F
108539,233.73,3,F
108540,265.02,2,M
108541,108.98,3,M
108542,79.41,1,M
108543,64.51,2,F
108544,66.87,2,F
108545,124.48,2,M
108546,471.32,3,F
108547,42.34128591,3,M
108548,63.33,2,M
108549,182.82,2,M
108550,380.94,3,F
108551,1189.23,6,F
108552,54.49,3,F
108553,137.88,1,F
108554,189.41,1,M
108555,305.24,4,F
108556,83.17,3,F
108557,97.42,2,M
108558,118.92,1,M
108559,43.51,1,M
108560,127.98,3,F
108561,173.37,2,F
108562,258.75,4,F
108563,486.13,4,F
108564,102.13,1,F
108565,46.65,2,M
108566,67.41,2,M
108567,984.25,3,M
108568,613.85,4,F
108569,219.37,3,M
108570,42.22,2,M
108571,1260.1,7,M
108572,116.16,2,F
108573,33.92,2,F
108574,693.83,6,M
108575,30.74,1,F
108576,480.66,2,F
108577,314.22,3,F
108578,689.33,4,M
108579,103.24,1,M
108580,133.42,2,F
108581,182.58,1,M
108582,218.22,3,M
108583,877.13,4,F
108584,123.29,1,M
108585,167.81,3,M
108586,63.96,3,M
108587,33.07420544,1,F
108588,670.58,4,M
108589,76.26,2,M
108590,75,1,F
108591,819.59,4,M
108592,70.17,3,F
108593,1175.06,6,M
108594,90.88865334,2,F
108595,249.61,2,F
108596,286.94,4,F
108597,71.72,2,F
108598,79.85,2,M
108599,220.83,3,F
108600,33.89,1,F
108601,363.09,3,F
108602,266.94,2,M
108603,142.9,1,M
108604,137.65,2,M
108605,179.41,2,F
108606,168.01,2,F
108607,1923.21,8,M
108608,211.96,3,F
108609,58.78,3,F
108610,341.69,3,F
108611,98.05,3,M
108612,355.96,4,F
108613,31.27,2,M
108614,255.38,3,F
108615,1008.64,5,M
108616,165.4,2,F
108617,70.14,2,M
108618,53.75,2,F
108619,666.67,6,M
108620,369.76,1,F
108621,54.53,1,M
108622,53.99,1,M
108623,2090.46,11,M
108624,232.77,2,M
108625,109.55,3,F
108626,77.91236335,2,F
108627,533.39,4,F
108628,81.3210721,2,F
108629,286.56,2,M
108630,220.65,2,F
108631,85.34232893,2,F
108632,319.76,1,M
108633,219.87,1,M
108634,280.08,2,F
108635,164.57,3,F
108636,48.24,2,F
108637,251.81,2,M
108638,168.45,3,M
108639,46.23,1,M
108640,84.06,2,F
108641,36.23,1,F
108642,801,3,M
108643,336.97,3,M
108644,210.32,2,M
108645,108.36,2,M
108646,505.72,5,M
108647,109.64,2,M
108648,461.63,1,F
108649,259.01,3,F
108650,198.98,2,F
108651,219.21,4,F
108652,94.27,2,F
108653,310.07,3,M
108654,82.56694176,2,F
108655,56.38,3,M
108656,784.32,2,M
108657,211.51,4,M
108658,224.23,3,F
108659,128.25,1,M
108660,206.42,4,F
108661,81.09,1,F
108662,73.61,1,F
108663,240.23,2,M
108664,98.13,3,F
108665,138.88,2,F
108666,340.19,3,F
108667,1093.18,5,F
108668,303.29,1,F
108669,88.41,2,F
108670,107.44,2,F
108671,40.9,2,F
108672,507.31,5,F
108673,98.67,2,M
108674,75.87,1,M
108675,188.15,3,M
108676,416.64,2,F
108677,124.46,2,F
108678,36.28,1,F
108679,257.68,2,M
108680,203.02,2,M
108681,116,3,F
108682,95.55,1,M
108683,402.09,1,M
108684,58.91,2,F
108685,349.8,2,M
108686,95.58220153,2,M
108687,104.39,3,F
108688,118.53,1,M
108689,523.94,2,M
108690,70.85,3,F
108691,37.47,1,F
108692,254.6,2,M
108693,433,2,F
108694,416.08,2,M
108695,41.56,1,F
108696,103.12,1,M
108697,136.62,2,M
108698,56.65,2,F
108699,302.13,2,M
108700,52.57,3,M
108701,297.81,3,M
108702,1013.77,9,M
108703,33.1,1,F
108704,208.54,2,F
108705,88.26,2,M
108706,69.02,1,F
108707,44.67079574,3,F
108708,407.47,4,M
108709,259.07,1,M
108710,148.34,2,F
108711,50.87,2,F
108712,35.59,1,M
108713,59.66,3,M
108714,194.92,1,M
108715,180.53,2,M
108716,239.44,2,M
108717,40.31,1,F
108718,144,1,M
108719,31.33665025,2,F
108720,46.62,1,F
108721,60.3,3,F
108722,84.52,2,F
108723,238.51,3,F
108724,41.78,1,F
