Ticket ID,Issue Type,Issue Description,Case Owner,Case Owner Description,Street Address,City,State / Province,Zip / Postal Code,Neighborhood / District / Ward / etc.,Created Year Month,Ticket Created Date / Time,Ticket Last Updated Date / Time,Ticket Closed Date / Time,Ticket Status,X Coordinate,Y Coordinate,Latitude,Longitude,Location Geo. Coded,Method Received,Goal Days,Actual Completed Days
17-10367396,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,3137 NW 27TH ST,Miami_Dade_County,Florida,33142,District 2,20179,09/15/2017 03:33:14 PM,09/15/2017 03:43:18 PM,,LOCKED,903942.813,534024.624,25.800868,-80.246899,"3137 NW 27TH ST
MIAMI, Florida 33142
(25.800868, -80.246899)",PHONE,10,
17-10367398,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,13727 SW 23RD TER,Miami_Dade_County,Florida,33175,District 11,20179,09/15/2017 03:34:45 PM,09/15/2017 03:44:49 PM,,LOCKED,848082.439,513833.312,25.746095,-80.416947,"13727 SW 23RD TER
MIAMI, Florida 33175
(25.746095, -80.416947)",PHONE,10,
17-10367399,DANGEROUS DOG INVESTIGATION,,Animal_Services,Animal Services,16955 SW 93RD ST,Miami_Dade_County,Florida,33196,District 11,20179,09/15/2017 03:35:21 PM,09/16/2017 03:37:49 PM,,OPEN,831360.063,490557.698,25.68225,-80.468034,"16955 SW 93RD ST
MIAMI, Florida 33196
(25.68225, -80.468034)",PHONE,120,
17-10367401,RECYCLING SERVICE COMPLAINT,,Waste_Management,Waste_Management,11530 LINCOLN BLVD,Miami_Dade_County,Florida,33176,District 9,20179,09/15/2017 03:36:45 PM,09/15/2017 03:36:45 PM,,OPEN,859938.687,473238.062,25.634256,-80.381506,"11530 LINCOLN BLVD
MIAMI, Florida 33176
(25.634256, -80.381506)",PHONE,5,
17-10367402,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,14800 JACKSON ST,Miami_Dade_County,Florida,33176,District 9,20179,09/15/2017 03:36:48 PM,09/15/2017 03:46:51 PM,,LOCKED,862632.122,472084.841,25.631048,-80.373347,"14800 JACKSON ST
MIAMI, Florida 33176
(25.631048, -80.373347)",PHONE,10,
17-10367404,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,10067 W JESSAMINE ST,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 03:39:09 PM,09/15/2017 03:49:16 PM,,LOCKED,868490.454,462362.333,25.604221,-80.355711,"10067 W JESSAMINE ST
MIAMI, Florida 33157
(25.604221, -80.355711)",PHONE,5,
17-10367405,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,273 NW 132ND PL,Miami_Dade_County,Florida,33182,District 12,20179,09/15/2017 03:40:13 PM,09/15/2017 03:40:13 PM,,OPEN,850176,522576.655,25.770126,-80.410468,"273 NW 132ND PL
MIAMI, Florida 33182
(25.770126, -80.410468)",PHONE,10,
17-10367407,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,11530 LINCOLN BLVD,Miami_Dade_County,Florida,33176,District 9,20179,09/15/2017 03:40:56 PM,09/15/2017 03:40:56 PM,,OPEN,859938.687,473238.062,25.634256,-80.381506,"11530 LINCOLN BLVD
MIAMI, Florida 33176
(25.634256, -80.381506)",PHONE,10,
17-10367408,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,9835 SW 134TH CT,Miami_Dade_County,Florida,33186,District 7,20179,09/15/2017 03:41:05 PM,09/15/2017 03:51:08 PM,,LOCKED,849636.127,488263.779,25.675726,-80.412572,"9835 SW 134TH CT
MIAMI, Florida 33186
(25.675726, -80.412572)",PHONE,5,
17-10367409,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,1886 NW 92ND ST,Miami_Dade_County,Florida,33147,District 2,20179,09/15/2017 03:41:58 PM,09/15/2017 03:52:01 PM,,LOCKED,909510.373,554820.747,25.857993,-80.229608,"1886 NW 92ND ST
MIAMI, Florida 33147
(25.857993, -80.229608)",PHONE,5,
17-10367411,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,11500 PEACHTREE DR,Miami_Dade_County,Florida,33161,District 3,20179,09/15/2017 03:43:00 PM,09/15/2017 04:37:14 PM,,LOCKED,927572.624,563508.312,25.881592,-80.174521,"11500 PEACHTREE DR
MIAMI, Florida 33161
(25.881592, -80.174521)",WEB,3,
17-10367410,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,277 ATLANTIC AVE,CIty_of_Sunny_Isles_Beach,Florida,33160,District 4,20179,09/15/2017 03:43:00 PM,09/15/2017 03:53:04 PM,,LOCKED,943107.998,580486.06,25.928023,-80.12693,"277 ATLANTIC AVE
MIAMI, Florida 33160
(25.928023, -80.12693)",PHONE,5,
17-10367412,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,14802 SW 127TH PL,Miami_Dade_County,Florida,33186,District 9,20179,09/15/2017 03:44:17 PM,09/15/2017 03:44:44 PM,,OPEN,854143.626,471467.685,25.629459,-80.399119,"14802 SW 127TH PL
MIAMI, Florida 33186
(25.629459, -80.399119)",PHONE,10,
17-10367413,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14942 NW 89TH CT,City_of_Miami_Lakes,Florida,33018,District 13,20179,09/15/2017 03:45:39 PM,09/15/2017 03:55:47 PM,,LOCKED,871178.249,573313.184,25.909442,-80.345885,"14942 NW 89TH CT
MIAMI, Florida 33018
(25.909442, -80.345885)",PHONE,5,
17-10367414,PET ACCOUNT UPDATE,,Animal_Services,Animal Services,14317 SW 183RD ST,Miami_Dade_County,Florida,33177,District 9,20179,09/15/2017 03:45:55 PM,09/15/2017 03:46:11 PM,,OPEN,845942.065,459812.001,25.59749,-80.424164,"14317 SW 183RD ST
MIAMI, Florida 33177
(25.59749, -80.424164)",PHONE,30,
17-10367415,ILLEGAL DUMPING SIGN REQUEST,,Waste_Management,Waste_Management,12195 SW 217TH ST,Miami_Dade_County,Florida,33170,District 9,20179,09/15/2017 03:46:16 PM,09/16/2017 04:05:38 PM,09/16/2017 04:05:38 PM,CLOSED,857773.663,448232.072,25.565483,-80.388427,"12195 SW 217TH ST
MIAMI, Florida 33170
(25.565483, -80.388427)",PHONE,20,1
17-10367416,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,8033 NW 114TH PATH,City_of_Doral,Florida,33178,District 12,20179,09/15/2017 03:46:22 PM,09/15/2017 03:56:28 PM,,LOCKED,858977.939,550419.311,25.846618,-80.383327,"8033 NW 114TH PATH
MIAMI, Florida 33178
(25.846618, -80.383327)",PHONE,10,
17-10367417,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,15221 SW 74TH PL,City_of_Palmetto_Bay,Florida,33157,District 8,20179,09/15/2017 03:47:09 PM,09/15/2017 03:57:16 PM,,LOCKED,882064.812,471370.78,25.628819,-80.314381,"15221 SW 74TH PL
MIAMI, Florida 33157
(25.628819, -80.314381)",PHONE,5,
17-10367418,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,10415 SW 130TH AVE,Miami_Dade_County,Florida,33186,District 8,20179,09/15/2017 03:47:29 PM,09/15/2017 03:57:32 PM,,LOCKED,851838.377,486501.249,25.67085,-80.40591,"10415 SW 130TH AVE
MIAMI, Florida 33186
(25.67085, -80.40591)",PHONE,5,
17-10367419,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,20031 LOS LEONES DR,Miami_Dade_County,Florida,33015,District 1,20179,09/15/2017 03:47:40 PM,09/15/2017 03:57:45 PM,,LOCKED,879752.435,590251.499,25.955922,-80.319534,"20031 LOS LEONES DR
MIAMI, Florida 33015
(25.955922, -80.319534)",PHONE,10,
17-10367420,POTHOLE,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,12300 SW 189TH ST,Miami_Dade_County,Florida,33177,District 9,20179,09/15/2017 03:47:46 PM,09/15/2017 04:00:14 PM,,LOCKED,856818.313,457615.689,25.591313,-80.391194,"12300 SW 189TH ST
MIAMI, Florida 33177
(25.591313, -80.391194)",PHONE,3,
17-10367422,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,20055 SW 288TH ST,Miami_Dade_County,Florida,33030,District 8,20179,09/15/2017 03:49:40 PM,09/15/2017 03:59:43 PM,,LOCKED,815492.563,424053.908,25.499438,-80.516949,"20055 SW 288TH ST
MIAMI, Florida 33030
(25.499438, -80.516949)",PHONE,5,
17-10367424,TRAFFIC SIGNAL MALFUNCTION FLASHING YELLOW AND / OR RED,,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,11490 SW 24TH ST,Miami_Dade_County,Florida,33165,District 10,20179,09/15/2017 03:51:16 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,859632.624,513881.125,25.746082,-80.381858,"11490 SW 24TH ST
MIAMI, Florida 33165
(25.746082, -80.381858)",PHONE,0,1
17-10367425,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,1269 NE 145TH ST,Miami_Dade_County,Florida,33161,District 2,20179,09/15/2017 03:52:19 PM,09/15/2017 04:02:22 PM,,LOCKED,927770.81,573587.435,25.909317,-80.173725,"1269 NE 145TH ST
MIAMI, Florida 33161
(25.909317, -80.173725)",PHONE,10,
17-10367426,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,11711 SW 110TH TER,Miami_Dade_County,Florida,33186,District 8,20179,09/15/2017 03:53:53 PM,09/15/2017 04:03:58 PM,,LOCKED,859005.001,484711.905,25.665837,-80.384177,"11711 SW 110TH TER
MIAMI, Florida 33186
(25.665837, -80.384177)",PHONE,5,
17-10367427,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,11325 SW 191ST LN,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 03:54:17 PM,09/15/2017 04:04:19 PM,,LOCKED,862129.185,456856.597,25.589157,-80.375092,"11325 SW 191ST LN
MIAMI, Florida 33157
(25.589157, -80.375092)",PHONE,10,
17-10367428,TRAFFIC SIGN DOWN DAMAGED FADED MISSING (OTHER THAN CONTROL SIGN),,Public_Works_Traffic_Engineering-10-60,Public_Works_Traffic_Engineering-10-60,15517 SW 16TH LN,Miami_Dade_County,Florida,33185,District 11,20179,09/15/2017 03:54:39 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,838243.688,515711.624,25.75138,-80.446813,"15517 SW 16TH LN
MIAMI, Florida 33185
(25.75138, -80.446813)",PHONE,45,1
17-10367429,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,1269 NE 145TH ST,Miami_Dade_County,Florida,33161,District 2,20179,09/15/2017 03:54:40 PM,09/15/2017 03:54:40 PM,,OPEN,927770.81,573587.435,25.909317,-80.173725,"1269 NE 145TH ST
MIAMI, Florida 33161
(25.909317, -80.173725)",PHONE,10,
17-10367431,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,8268 SW 157TH CT,Miami_Dade_County,Florida,33193,District 11,20179,09/15/2017 03:56:21 PM,09/15/2017 04:06:26 PM,,LOCKED,838290.814,493118.468,25.689218,-80.446957,"8268 SW 157TH CT
MIAMI, Florida 33193
(25.689218, -80.446957)",PHONE,10,
17-10367434,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,15015 SW 90TH ST,Miami_Dade_County,Florida,33196,District 11,20179,09/15/2017 03:57:40 PM,09/15/2017 04:07:45 PM,,LOCKED,842389.252,490778.215,25.682731,-80.434542,"15015 SW 90TH ST
MIAMI, Florida 33196
(25.682731, -80.434542)",PHONE,5,
17-10367436,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,20031 LOS LEONES DR,Miami_Dade_County,Florida,33015,District 1,20179,09/15/2017 03:58:13 PM,09/15/2017 04:08:17 PM,,LOCKED,879752.435,590251.499,25.955922,-80.319534,"20031 LOS LEONES DR
MIAMI, Florida 33015
(25.955922, -80.319534)",PHONE,10,
17-10367437,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,15966 SW 50TH TER,Miami_Dade_County,Florida,33185,District 11,20179,09/15/2017 04:00:00 PM,09/15/2017 04:00:00 PM,,OPEN,836347.065,503632.248,25.718167,-80.452727,"15966 SW 50TH TER
MIAMI, Florida 33185
(25.718167, -80.452727)",PHONE,10,
17-10367438,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,11940 SW 134TH AVE,Miami_Dade_County,Florida,33186,District 8,20179,09/15/2017 04:01:51 PM,09/15/2017 04:11:57 PM,,LOCKED,850140.878,481407.53,25.656856,-80.411133,"11940 SW 134TH AVE
MIAMI, Florida 33186
(25.656856, -80.411133)",PHONE,5,
17-10367439,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,13140 NW 18TH AVE,Miami_Dade_County,Florida,33167,District 2,20179,09/15/2017 04:02:08 PM,09/15/2017 04:12:11 PM,,LOCKED,909465.312,568162.185,25.894698,-80.229507,"13140 NW 18TH AVE
MIAMI, Florida 33167
(25.894698, -80.229507)",PHONE,5,
17-10367441,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,15251 SW 114TH TER,Miami_Dade_County,Florida,33196,District 11,20179,09/15/2017 04:02:29 PM,09/15/2017 04:02:59 PM,,OPEN,840184.127,482719.434,25.660584,-80.441341,"15251 SW 114TH TER
MIAMI, Florida 33196
(25.660584, -80.441341)",PHONE,30,
17-10367442,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,14949 SW 67TH LN,Miami_Dade_County,Florida,33193,District 11,20179,09/15/2017 04:02:36 PM,09/15/2017 04:12:42 PM,,LOCKED,841775.751,498901.466,25.705088,-80.4363,"14949 SW 67TH LN
MIAMI, Florida 33193
(25.705088, -80.4363)",PHONE,5,
17-10367444,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,3120 NW 191ST ST,City_of_Miami_Gardens,Florida,33056,District 1,20179,09/15/2017 04:03:05 PM,09/15/2017 04:13:09 PM,,LOCKED,901585.31,587374.312,25.947679,-80.253142,"3120 NW 191ST ST
MIAMI, Florida 33056
(25.947679, -80.253142)",PHONE,10,
17-10367446,PET ACCOUNT UPDATE,,Animal_Services,Animal Services,10855 SW 112TH AVE,Miami_Dade_County,Florida,33176,District 7,20179,09/15/2017 04:03:58 PM,09/15/2017 04:03:58 PM,,OPEN,863083.025,485358.856,25.667564,-80.371788,"10855 SW 112TH AVE
MIAMI, Florida 33176
(25.667564, -80.371788)",PHONE,30,
17-10367447,TRAFFIC SIGNAL COMPLETELY OUT,,Public_Works_traffic_Signals_And_Signs-15-60,Public_Works_traffic_Signals_And_Signs-15-60,KILLIAN PKWY & SW 102ND AVE,Miami_Dade_County,Florida,33176,District 7,20179,09/15/2017 04:04:26 PM,09/16/2017 12:00:00 AM,09/16/2017 12:00:00 AM,CLOSED,867319.686,485352.872,25.667491,-80.358926,"KILLIAN PKWY &amp; SW 102ND AVE
MIAMI, Florida 33176
(25.667491, -80.358926)",PHONE,0,1
17-10367448,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,13547 SW 11TH LN,Miami_Dade_County,Florida,33184,District 11,20179,09/15/2017 04:05:17 PM,09/15/2017 04:15:18 PM,,LOCKED,848874.94,517597.374,25.756442,-80.414489,"13547 SW 11TH LN
MIAMI, Florida 33184
(25.756442, -80.414489)",PHONE,10,
17-10367449,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,2455 NW 55TH TER,Miami_Dade_County,Florida,33142,District 3,20179,09/15/2017 04:05:42 PM,09/15/2017 04:15:49 PM,,LOCKED,906849.936,543067.936,25.825702,-80.237905,"2455 NW 55TH TER
MIAMI, Florida 33142
(25.825702, -80.237905)",PHONE,5,
17-10367452,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,11901 SW 3RD ST,Miami_Dade_County,Florida,33184,District 12,20179,09/15/2017 04:07:38 PM,09/15/2017 04:17:44 PM,,LOCKED,857184.627,520919.06,25.765477,-80.389195,"11901 SW 3RD ST
MIAMI, Florida 33184
(25.765477, -80.389195)",PHONE,5,
17-10367453,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,1962 SW 139TH CT,Miami_Dade_County,Florida,33175,District 11,20179,09/15/2017 04:07:50 PM,09/15/2017 04:17:54 PM,,LOCKED,846576.188,515109.843,25.749626,-80.421506,"1962 SW 139TH CT
MIAMI, Florida 33175
(25.749626, -80.421506)",PHONE,10,
17-10367456,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,1962 SW 139TH CT,Miami_Dade_County,Florida,33175,District 11,20179,09/15/2017 04:09:20 PM,09/15/2017 04:09:20 PM,,OPEN,846576.188,515109.843,25.749626,-80.421506,"1962 SW 139TH CT
MIAMI, Florida 33175
(25.749626, -80.421506)",PHONE,30,
17-10367457,DRAIN CLOGGED / CLEANING,,Public_Works_Road_And_Bridges-16-60,Public_Works_Road_And_Bridges-16-60,2620 SW 137TH AVE,Miami_Dade_County,Florida,33175,District 11,20179,09/15/2017 04:10:51 PM,09/15/2017 04:27:15 PM,,LOCKED,848042.277,512797.836,25.743247,-80.417083,"2620 SW 137TH AVE
MIAMI, Florida 33175
(25.743247, -80.417083)",PHONE,40,
17-10367458,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,1440 SW 152ND PL,Miami_Dade_County,Florida,33194,District 11,20179,09/15/2017 04:11:26 PM,09/15/2017 04:21:32 PM,,LOCKED,839917.002,516321.997,25.75304,-80.441721,"1440 SW 152ND PL
MIAMI, Florida 33194
(25.75304, -80.441721)",PHONE,10,
17-10367459,STRAY / DOG-AT-LARGE,,Animal_Services,Animal Services,3100 NW 61ST ST,Miami_Dade_County,Florida,33142,District 2,20179,09/15/2017 04:11:30 PM,09/15/2017 04:22:58 PM,09/15/2017 04:22:58 PM,CLOSED,903765.987,544650.513,25.830105,-80.247252,"3100 NW 61ST ST
MIAMI, Florida 33142
(25.830105, -80.247252)",PHONE,3,0
17-10367461,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,29275 SW 187TH CT,Miami_Dade_County,Florida,33030,District 8,20179,09/15/2017 04:12:10 PM,09/15/2017 04:22:18 PM,,LOCKED,822784.002,422548.471,25.495221,-80.49486,"29275 SW 187TH CT
MIAMI, Florida 33030
(25.495221, -80.49486)",PHONE,2,
17-10367462,ANIMAL SERVICES DOG TAG CHECK,,Animal_Services,Animal Services,15270 SW 301ST ST,Miami_Dade_County,Florida,33033,District 8,20179,09/15/2017 04:12:29 PM,09/15/2017 04:35:07 PM,09/15/2017 04:35:07 PM,CLOSED,841428.188,419793.344,25.487435,-80.438373,"15270 SW 301ST ST
MIAMI, Florida 33033
(25.487435, -80.438373)",PHONE,0,0
17-10367464,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,9108 NW 152ND LN,City_of_Miami_Lakes,Florida,33018,District 13,20179,09/15/2017 04:13:22 PM,09/15/2017 04:23:24 PM,,LOCKED,870501.56,574200.936,25.911894,-80.34793,"9108 NW 152ND LN
MIAMI, Florida 33018
(25.911894, -80.34793)",PHONE,10,
17-10367465,TREE LEANING (RESET),,RAAM-27-93,RAAM-27-93,3601 S MIAMI AVE,City_of_Miami,Florida,33133,District 7,20179,09/15/2017 04:13:32 PM,09/15/2017 04:13:32 PM,,OPEN,915207.668,513103.351,25.743128,-80.213043,"3601 S MIAMI AVE
MIAMI, Florida 33133
(25.743128, -80.213043)",PHONE,30,
17-10367466,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,15365 SW 203RD AVE,Miami_Dade_County,Florida,33187,District 9,20179,09/15/2017 04:14:58 PM,09/15/2017 04:25:01 PM,,LOCKED,814004.564,468536.753,25.621845,-80.520973,"15365 SW 203RD AVE
MIAMI, Florida 33187
(25.621845, -80.520973)",PHONE,5,
17-10367468,MOSQUITO INSPECTION REQUEST,,Waste_Management,Waste_Management,791 NE 163RD ST,Miami_Dade_County,Florida,33162,District 2,20179,09/15/2017 04:15:43 PM,09/15/2017 04:25:49 PM,,LOCKED,924262.82,579273.418,25.925021,-80.184288,"791 NE 163RD ST
MIAMI, Florida 33162
(25.925021, -80.184288)",PHONE,2,
17-10367472,TREE TRIMMING (RAAM),,RAAM-27-93,RAAM-27-93,9821 SW 158TH ST,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:17:15 PM,09/15/2017 04:18:33 PM,,OPEN,869512.437,469168.185,25.622933,-80.352509,"9821 SW 158TH ST
MIAMI, Florida 33157
(25.622933, -80.352509)",IPHONE,30,
17-10367473,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,18010 SW 89TH AVE,City_of_Palmetto_Bay,Florida,33157,District 8,20179,09/15/2017 04:17:24 PM,09/15/2017 04:27:29 PM,,LOCKED,874819.997,461978.691,25.60308,-80.336511,"18010 SW 89TH AVE
MIAMI, Florida 33157
(25.60308, -80.336511)",PHONE,10,
17-10367474,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,11047 SW 147TH PL,Miami_Dade_County,Florida,33196,District 11,20179,09/15/2017 04:17:31 PM,09/15/2017 04:27:36 PM,,LOCKED,842763.127,484123.342,25.664417,-80.433494,"11047 SW 147TH PL
MIAMI, Florida 33196
(25.664417, -80.433494)",PHONE,10,
17-10367475,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,20301 NW 43RD AVE,City_of_Miami_Gardens,Florida,33055,District 1,20179,09/15/2017 04:17:35 PM,09/15/2017 04:27:39 PM,,LOCKED,895435.249,591124.749,25.958093,-80.271793,"20301 NW 43RD AVE
MIAMI, Florida 33055
(25.958093, -80.271793)",PHONE,10,
17-10367478,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,15365 SW 203RD AVE,Miami_Dade_County,Florida,33187,District 9,20179,09/15/2017 04:21:30 PM,09/15/2017 04:31:34 PM,,LOCKED,814004.564,468536.753,25.621845,-80.520973,"15365 SW 203RD AVE
MIAMI, Florida 33187
(25.621845, -80.520973)",PHONE,5,
17-10367479,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,19400 SW 293RD ST,Miami_Dade_County,Florida,33030,District 8,20179,09/15/2017 04:22:01 PM,09/15/2017 04:32:05 PM,,LOCKED,818925.256,422370.907,25.494773,-80.50656,"19400 SW 293RD ST
MIAMI, Florida 33030
(25.494773, -80.50656)",PHONE,5,
17-10367481,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,13752 SW 282ND TER,Miami_Dade_County,Florida,33033,District 9,20179,09/15/2017 04:22:15 PM,09/15/2017 04:32:17 PM,,LOCKED,849402.126,425970.845,25.504338,-80.414118,"13752 SW 282ND TER
MIAMI, Florida 33033
(25.504338, -80.414118)",PHONE,10,
17-10367483,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,10440 SW 159TH CT,Miami_Dade_County,Florida,33196,District 11,20179,09/15/2017 04:22:22 PM,09/15/2017 04:32:27 PM,,LOCKED,835948.877,485719.841,25.668888,-80.454161,"10440 SW 159TH CT
MIAMI, Florida 33196
(25.668888, -80.454161)",PHONE,5,
17-10367484,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,17601 DUVAL AVE,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:22:49 PM,09/15/2017 04:32:54 PM,,LOCKED,868597.265,462825.101,25.605493,-80.35538,"17601 DUVAL AVE
MIAMI, Florida 33157
(25.605493, -80.35538)",PHONE,5,
17-10367485,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,11723 SW 117TH TER,Miami_Dade_County,Florida,33186,District 8,20179,09/15/2017 04:24:16 PM,09/15/2017 04:34:20 PM,,LOCKED,859001.315,482442.281,25.659592,-80.384221,"11723 SW 117TH TER
MIAMI, Florida 33186
(25.659592, -80.384221)",PHONE,5,
17-10367486,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,13752 SW 282ND TER,Miami_Dade_County,Florida,33033,District 9,20179,09/15/2017 04:24:18 PM,09/15/2017 04:24:40 PM,,OPEN,849402.126,425970.845,25.504338,-80.414118,"13752 SW 282ND TER
MIAMI, Florida 33033
(25.504338, -80.414118)",PHONE,10,
17-10367487,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,9957 SW 154TH ST,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:24:32 PM,09/15/2017 04:34:38 PM,,LOCKED,868568.687,470568.812,25.626799,-80.355352,"9957 SW 154TH ST
MIAMI, Florida 33157
(25.626799, -80.355352)",PHONE,10,
17-10367488,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,12449 SW 95TH TER,Miami_Dade_County,Florida,33186,District 7,20179,09/15/2017 04:24:47 PM,09/15/2017 04:34:56 PM,,LOCKED,854647.939,489599.872,25.67934,-80.397337,"12449 SW 95TH TER
MIAMI, Florida 33186
(25.67934, -80.397337)",SOCIALMEDIA,5,
17-10367489,RECYCLING BLUE CART ISSUES,,Waste_Management,Waste_Management,9957 SW 154TH ST,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:25:09 PM,09/15/2017 04:25:09 PM,,OPEN,868568.687,470568.812,25.626799,-80.355352,"9957 SW 154TH ST
MIAMI, Florida 33157
(25.626799, -80.355352)",PHONE,10,
17-10367490,VISUAL OBSTRUCTION SAFETY ISSUE (RAAM),,RAAM-27-93,RAAM-27-93,17732 SW 152ND CT,Miami_Dade_County,Florida,33187,District 9,20179,09/15/2017 04:25:17 PM,09/15/2017 04:25:30 PM,,OPEN,841058.064,461425.44,25.601986,-80.438962,"17732 SW 152ND CT
MIAMI, Florida 33187
(25.601986, -80.438962)",PHONE,10,
17-10367491,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,8128 SW 172ND TER,City_of_Palmetto_Bay,Florida,33157,District 8,20179,09/15/2017 04:25:32 PM,09/15/2017 04:35:37 PM,,LOCKED,878920.185,464591.095,25.61021,-80.324029,"8128 SW 172ND TER
MIAMI, Florida 33157
(25.61021, -80.324029)",PHONE,10,
17-10367492,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,7756 SW 193RD LN,Town_of_Cutler_Bay,Florida,33157,District 8,20179,09/15/2017 04:25:34 PM,09/15/2017 04:35:38 PM,,LOCKED,881490.935,456262.034,25.587258,-80.316359,"7756 SW 193RD LN
MIAMI, Florida 33157
(25.587258, -80.316359)",PHONE,10,
17-10367494,ANIMAL BITE TO A PERSON,,Animal_Services,Animal Services,26932 SW 134TH CT,Miami_Dade_County,Florida,33032,District 9,20179,09/15/2017 04:25:48 PM,09/17/2017 03:03:53 PM,,OPEN,850890.564,430533.846,25.516874,-80.409544,"26932 SW 134TH CT
MIAMI, Florida 33032
(25.516874, -80.409544)",PHONE,14,
17-10367493,GARBAGE COMPLAINT,,Waste_Management,Waste_Management,9545 SW 166TH TER,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:25:48 PM,09/15/2017 04:35:53 PM,,LOCKED,870658.191,466510.9,25.615606,-80.349071,"9545 SW 166TH TER
MIAMI, Florida 33157
(25.615606, -80.349071)",PHONE,5,
17-10367495,GREEN WASTE CART REQUEST,,Waste_Management,Waste_Management,8835 NW 35TH AVENUE RD,Miami_Dade_County,Florida,33147,District 2,20179,09/15/2017 04:26:20 PM,09/15/2017 04:36:22 PM,,LOCKED,901320.186,553511.437,25.854521,-80.254534,"8835 NW 35TH AVENUE RD
MIAMI, Florida 33147
(25.854521, -80.254534)",PHONE,10,
17-10367496,TREE REMOVAL (RAAM),,RAAM-27-93,RAAM-27-93,9957 SW 154TH ST,Miami_Dade_County,Florida,33157,District 9,20179,09/15/2017 04:28:19 PM,09/15/2017 04:28:19 PM,,OPEN,868568.687,470568.812,25.626799,-80.355352,"9957 SW 154TH ST
MIAMI, Florida 33157
(25.626799, -80.355352)",PHONE,30,
